../jeu_200_75_5.txt_5_best	../jeu_200_75_5.txt_5_current	
277	 -47.4272	 -255
278	 -47.4272	 -237.2
279	 -47.4272	 -275.4
280	 -47.4272	 -195.8
281	 -47.4272	 -277.6
282	 -47.4272	 -247.6
283	 -47.4272	 -204.2
284	 -47.4272	 -234.8
285	 -46.7417	 -242.8
286	 -45.9934	 -224
287	 -45.9934	 -243.6
288	 -45.9934	 -251.2
289	 -45.9934	 -266.2
290	 -45.9934	 -268
291	 -45.9934	 -193.2
292	 -45.9934	 -163.2
293	 -45.9934	 -185.4
294	 -45.9934	 -177.4
295	 -45.9934	 -240
296	 -45.9934	 -155.6
297	 -45.9934	 -239.6
298	 -45.9934	 -312.4
299	 -45.9934	 -220.8
300	 -45.9934	 -172.6
301	 -45.9934	 -230.8
302	 -45.9934	 -227.4
303	 -45.9934	 -205.8
304	 -45.9934	 -188.6
305	 -45.9934	 -265
306	 -45.9934	 -228.2
307	 -45.9934	 -237
308	 -45.9934	 -229.2
309	 -45.9934	 -312.4
310	 -45.9934	 -236
311	 -45.9934	 -262.2
312	 -45.9934	 -204.4
313	 -45.9934	 -251.4
314	 -45.9934	 -220.8
315	 -45.9934	 -225.2
316	 -45.9934	 -222.2
317	 -45.9934	 -239.4
318	 -45.9934	 -304.8
319	 -45.9934	 -278.8
320	 -45.9934	 -256
321	 -45.9934	 -151.4
322	 -45.9934	 -201.2
323	 -45.9934	 -281
324	 -45.9934	 -202
325	 -45.9934	 -279.4
326	 -45.9934	 -225.2
327	 -45.9934	 -325.8
328	 -45.9934	 -248
329	 -45.9934	 -198.2
330	 -45.9934	 -256.6
331	 -45.9934	 -221.6
332	 -45.9934	 -222.2
333	 -45.9934	 -200.2
334	 -45.9934	 -253.8
335	 -45.9934	 -223.6
336	 -45.9934	 -242
337	 -45.9934	 -214.4
338	 -45.9934	 -298
339	 -45.9934	 -241.6
340	 -45.9934	 -268.2
341	 -45.9934	 -198.2
342	 -45.9934	 -198
343	 -45.9934	 -137
344	 -45.9934	 -232.4
345	 -45.9934	 -290.6
346	 -45.9934	 -256.2
347	 -45.9934	 -206
348	 -45.9934	 -213
349	 -45.9934	 -204.8
350	 -45.9934	 -227.4
351	 -45.9934	 -292.8
352	 -45.9934	 -245.8
353	 -45.9934	 -323.4
354	 -45.9934	 -286.2
355	 -45.9934	 -270.6
356	 -45.9934	 -211.8
357	 -45.9934	 -284
358	 -45.9934	 -247.2
359	 -45.9934	 -208
360	 -45.9934	 -214
361	 -42.5947	 -253
362	 -42.5947	 -249.2
363	 -42.5947	 -266.2
364	 -42.5947	 -295.8
365	 -42.5947	 -208
366	 -42.5947	 -259.8
367	 -42.5947	 -253.2
368	 -42.5947	 -207.8
369	 -42.5947	 -267.2
370	 -42.5947	 -269.2
371	 -42.5947	 -220.4
372	 -42.5947	 -247.4
373	 -42.5947	 -262.2
374	 -42.5947	 -246
375	 -42.5947	 -190.6
376	 -42.5947	 -211.4
377	 -42.5947	 -210.8
378	 -42.5947	 -195.2
379	 -42.5947	 -213.6
380	 -42.5947	 -246
381	 -42.5947	 -233
382	 -42.5947	 -241.8
383	 -42.5947	 -244
384	 -42.5947	 -282.6
385	 -42.5947	 -273.6
386	 -42.5947	 -152.8
387	 -42.5947	 -255.8
388	 -42.5947	 -193.2
389	 -42.5947	 -193
390	 -42.5947	 -222.6
391	 -42.5947	 -229.2
392	 -42.5947	 -244.6
393	 -42.5947	 -289.8
394	 -42.5947	 -188.8
395	 -42.5947	 -221.8
396	 -42.5947	 -245.4
397	 -42.5947	 -207
398	 -42.5947	 -267.8
399	 -42.5947	 -209.2
400	 -42.5947	 -238.2
401	 -42.5947	 -207.2
402	 -42.5947	 -259.4
403	 -42.5947	 -254
404	 -42.5947	 -239.6
405	 -42.5947	 -243.6
406	 -42.5947	 -275.6
407	 -42.5947	 -318.6
408	 -42.5947	 -249
409	 -42.5947	 -228.6
410	 -42.5947	 -213.8
411	 -42.5947	 -171.2
412	 -42.5947	 -223
413	 -42.5947	 -244
414	 -42.5947	 -201.4
415	 -42.5947	 -225.8
416	 -42.5947	 -256
417	 -42.5947	 -268.6
418	 -42.5947	 -281.4
419	 -42.5947	 -228.8
420	 -42.5947	 -271.2
421	 -42.5947	 -198.4
422	 -42.5947	 -224.4
423	 -42.5947	 -171.8
424	 -42.5947	 -244.4
425	 -42.5947	 -224.4
426	 -42.5947	 -313
427	 -42.5947	 -210.8
428	 -42.5947	 -349.8
429	 -42.5947	 -235.6
430	 -42.5947	 -247.6
431	 -42.5947	 -207.6
432	 -42.5947	 -159.6
433	 -42.5947	 -221
434	 -42.5947	 -238
435	 -42.5947	 -236.8
436	 -42.5947	 -186.8
437	 -42.5947	 -234
438	 -42.5947	 -183.6
439	 -42.5947	 -240
440	 -42.5947	 -189.8
441	 -42.5947	 -276.8
442	 -42.5947	 -237
443	 -42.5947	 -244
444	 -42.5947	 -309
445	 -42.5947	 -254
446	 -42.5947	 -232.8
447	 -42.5947	 -177.6
448	 -42.5947	 -182.8
449	 -42.5947	 -274
450	 -42.5947	 -191.6
451	 -42.5947	 -160.2
452	 -42.5947	 -258.8
453	 -42.5947	 -234.4
454	 -41.4758	 -232.2
455	 -41.4758	 -204.8
456	 -41.4758	 -247.2
457	 -41.4758	 -254.4
458	 -41.4758	 -241.8
459	 -41.4758	 -246.4
460	 -41.4758	 -197.8
461	 -41.4758	 -242.6
462	 -41.4758	 -244.8
463	 -41.4758	 -174.8
464	 -41.4758	 -167.4
465	 -41.4758	 -230.6
466	 -41.4758	 -252.6
467	 -41.4758	 -241.4
468	 -41.4758	 -156.6
469	 -41.4758	 -330.2
470	 -41.4758	 -312.8
471	 -41.4758	 -287
472	 -41.4758	 -239.8
473	 -41.4758	 -261.4
474	 -41.4758	 -202.4
475	 -41.4758	 -261.8
476	 -41.4758	 -242.4
477	 -41.4758	 -280.8
478	 -41.4758	 -214.4
479	 -39.3806	 -200.6
480	 -39.3806	 -270.8
481	 -39.3806	 -252.6
482	 -39.3806	 -281.6
483	 -39.3806	 -227.6
484	 -39.3806	 -241.8
485	 -39.3806	 -209.6
486	 -39.3806	 -298
487	 -39.3806	 -242.2
488	 -39.3806	 -228.6
489	 -39.3806	 -228.4
490	 -39.3806	 -290.8
491	 -39.3806	 -261.6
492	 -39.3806	 -257.2
493	 -39.3806	 -184.2
494	 -39.3806	 -215.4
495	 -39.3806	 -165
496	 -39.3806	 -228.2
497	 -39.3806	 -268.2
498	 -39.3806	 -271
499	 -39.3806	 -183
500	 -39.3806	 -191.8
501	 -39.3806	 -233.6
502	 -39.3806	 -231.6
503	 -39.3806	 -311.6
504	 -39.3806	 -175
505	 -39.3806	 -263.8
506	 -39.3806	 -299.4
507	 -39.3806	 -207.8
508	 -39.3806	 -243
509	 -39.3806	 -246.4
510	 -39.3806	 -201.8
511	 -39.3806	 -166.8
512	 -39.3806	 -151
513	 -39.3806	 -227
514	 -39.3806	 -200.4
515	 -39.3806	 -236.2
516	 -39.3806	 -262
517	 -39.3806	 -276.8
518	 -38.3045	 -160.6
519	 -38.3045	 -260.6
520	 -38.3045	 -250.6
521	 -38.3045	 -235.8
522	 -38.3045	 -299.8
523	 -38.3045	 -282.2
524	 -38.3045	 -310.4
525	 -38.3045	 -160.8
526	 -38.3045	 -288.2
527	 -38.3045	 -192.2
528	 -38.3045	 -244
529	 -38.3045	 -362.2
530	 -38.3045	 -267.4
531	 -38.3045	 -242
532	 -38.3045	 -284.6
533	 -38.3045	 -312.4
534	 -38.3045	 -258.8
535	 -38.3045	 -220.6
536	 -38.3045	 -242.4
537	 -38.3045	 -167.8
538	 -38.3045	 -262.8
539	 -38.3045	 -217.6
540	 -38.3045	 -181.4
541	 -38.3045	 -310
542	 -38.3045	 -168.4
543	 -38.3045	 -253.4
544	 -38.3045	 -215.4
545	 -38.3045	 -250.6
546	 -38.3045	 -202.4
547	 -38.3045	 -240.4
548	 -38.3045	 -256.6
549	 -38.3045	 -351
550	 -38.3045	 -245.2
551	 -38.3045	 -193.4
552	 -38.3045	 -258.2
553	 -38.3045	 -222.6
554	 -38.3045	 -301.8
555	 -38.3045	 -236
556	 -38.3045	 -127.2
557	 -38.3045	 -276.6
558	 -38.3045	 -282.6
559	 -38.3045	 -206
560	 -38.3045	 -213.2
561	 -38.3045	 -245.2
562	 -38.3045	 -216.4
563	 -38.3045	 -204.2
564	 -38.3045	 -231.6
565	 -36.0436	 -180.8
566	 -36.0436	 -164
567	 -36.0436	 -247.4
568	 -36.0436	 -260.6
569	 -36.0436	 -241.2
570	 -36.0436	 -216.4
571	 -36.0436	 -230
572	 -36.0436	 -198.2
573	 -36.0436	 -440.4
574	 -36.0436	 -269
575	 -36.0436	 -199.6
576	 -36.0436	 -282.2
577	 -36.0436	 -277.8
578	 -36.0436	 -213.4
579	 -36.0436	 -263.4
580	 -36.0436	 -346.2
581	 -36.0436	 -251
582	 -36.0436	 -286.2
583	 -36.0436	 -221
584	 -36.0436	 -196.4
585	 -36.0436	 -242.6
586	 -36.0436	 -215.6
587	 -36.0436	 -257
588	 -36.0436	 -196.8
589	 -36.0436	 -238.8
590	 -36.0436	 -219.6
591	 -36.0436	 -191.8
592	 -36.0436	 -222.6
593	 -36.0436	 -294
594	 -36.0436	 -201.2
595	 -36.0436	 -222.4
596	 -36.0436	 -262.8
597	 -36.0436	 -186.4
598	 -36.0436	 -245.2
599	 -36.0436	 -190.2
600	 -36.0436	 -328
601	 -36.0436	 -230.8
602	 -36.0436	 -256.8
603	 -36.0436	 -197.8
604	 -36.0436	 -224.2
605	 -36.0436	 -230
606	 -36.0436	 -219.8
607	 -36.0436	 -191.2
608	 -36.0436	 -290.6
609	 -36.0436	 -293.6
610	 -36.0436	 -238.8
611	 -36.0436	 -269.6
612	 -36.0436	 -222
613	 -36.0436	 -220.6
614	 -36.0436	 -284.2
615	 -36.0436	 -255.6
616	 -36.0436	 -170
617	 -36.0436	 -207.4
618	 -36.0436	 -253.4
619	 -36.0436	 -270.8
620	 -36.0436	 -239.2
621	 -36.0436	 -216
622	 -36.0436	 -205.8
623	 -36.0436	 -288
624	 -36.0436	 -251.6
625	 -36.0436	 -239.6
626	 -36.0436	 -210.8
627	 -36.0436	 -253.6
628	 -36.0436	 -273.4
629	 -36.0436	 -254
630	 -36.0436	 -247.4
631	 -36.0436	 -183.6
632	 -36.0436	 -216.4
633	 -36.0436	 -249.6
634	 -36.0436	 -217.2
635	 -36.0436	 -211
636	 -36.0436	 -268
637	 -36.0436	 -237.8
638	 -36.0436	 -263
639	 -36.0436	 -229.8
640	 -36.0436	 -189
641	 -36.0436	 -205
642	 -36.0436	 -211
643	 -36.0436	 -181.2
644	 -36.0436	 -204.8
645	 -36.0436	 -202.8
646	 -36.0436	 -222
647	 -36.0436	 -240.2
648	 -36.0436	 -242
649	 -36.0436	 -295.6
650	 -36.0436	 -331.4
651	 -36.0436	 -199.8
652	 -36.0436	 -262
653	 -36.0436	 -303.2
654	 -36.0436	 -185
655	 -36.0436	 -200.2
656	 -36.0436	 -251.4
657	 -36.0436	 -256.4
658	 -36.0436	 -203.4
659	 -36.0436	 -118
660	 -36.0436	 -260.6
661	 -36.0436	 -290.2
662	 -36.0436	 -235
663	 -36.0436	 -191.4
664	 -36.0436	 -299
665	 -36.0436	 -341.2
666	 -36.0436	 -234.6
667	 -36.0436	 -266.4
668	 -36.0436	 -221.8
669	 -36.0436	 -298
670	 -36.0436	 -264
671	 -36.0436	 -255
672	 -36.0436	 -209.2
673	 -36.0436	 -241.2
674	 -36.0436	 -234.2
675	 -36.0436	 -197
676	 -36.0436	 -211.6
677	 -34.0349	 -166
678	 -34.0349	 -207.8
679	 -34.0349	 -220.2
680	 -34.0349	 -213.2
681	 -34.0349	 -239
682	 -34.0349	 -246.6
683	 -34.0349	 -206.4
684	 -34.0349	 -200.4
685	 -34.0349	 -232.4
686	 -34.0349	 -280.4
687	 -34.0349	 -194
688	 -34.0349	 -202
689	 -34.0349	 -232.2
690	 -34.0349	 -233.2
691	 -34.0349	 -175.6
692	 -34.0349	 -237
693	 -34.0349	 -207.6
694	 -34.0349	 -177.2
695	 -34.0349	 -181.4
696	 -34.0349	 -327.8
697	 -34.0349	 -254
698	 -34.0349	 -211.2
699	 -34.0349	 -254.2
700	 -34.0349	 -182.4
701	 -34.0349	 -221.2
702	 -34.0349	 -200.4
703	 -34.0349	 -279.2
704	 -34.0349	 -285.6
705	 -34.0349	 -170.4
706	 -34.0349	 -250.6
707	 -34.0349	 -198
708	 -34.0349	 -293.4
709	 -34.0349	 -203.8
710	 -34.0349	 -200.6
711	 -34.0349	 -248.4
712	 -34.0349	 -279.4
713	 -34.0349	 -170.4
714	 -34.0349	 -249
715	 -34.0349	 -191.8
716	 -34.0349	 -205.4
717	 -34.0349	 -216.2
718	 -34.0349	 -202.4
719	 -34.0349	 -234.2
720	 -34.0349	 -213.6
721	 -34.0349	 -184.8
722	 -34.0349	 -242.6
723	 -34.0349	 -268.8
724	 -34.0349	 -322
725	 -34.0349	 -231.8
726	 -34.0349	 -232.6
727	 -34.0349	 -261.2
728	 -34.0349	 -209.2
729	 -34.0349	 -290
730	 -34.0349	 -215.2
731	 -34.0349	 -256.4
732	 -34.0349	 -261
733	 -34.0349	 -241.2
734	 -34.0349	 -225.8
735	 -34.0349	 -203.8
736	 -34.0349	 -204.6
737	 -34.0349	 -190
738	 -34.0349	 -225.6
739	 -34.0349	 -255.2
740	 -34.0349	 -261.2
741	 -34.0349	 -227.2
742	 -34.0349	 -265.6
743	 -34.0349	 -167.6
744	 -34.0349	 -265
745	 -34.0349	 -222
746	 -34.0349	 -243.6
747	 -34.0349	 -212.8
748	 -34.0349	 -273
749	 -34.0349	 -268.2
750	 -34.0349	 -199.2
751	 -34.0349	 -241
752	 -34.0349	 -220.2
753	 -34.0349	 -332.2
754	 -34.0349	 -243.8
755	 -34.0349	 -253
756	 -34.0349	 -213.8
757	 -34.0349	 -201.8
758	 -34.0349	 -223.6
759	 -34.0349	 -262.2
760	 -34.0349	 -283.2
761	 -34.0349	 -235.4
762	 -34.0349	 -231
763	 -34.0349	 -248.4
764	 -34.0349	 -343.4
765	 -34.0349	 -273.8
766	 -34.0349	 -308
767	 -34.0349	 -317.6
768	 -34.0349	 -182.4
769	 -34.0349	 -320
770	 -34.0349	 -236.8
771	 -34.0349	 -181.4
772	 -34.0349	 -248.8
773	 -34.0349	 -243.6
774	 -34.0349	 -266
775	 -34.0349	 -231
776	 -34.0349	 -201.2
777	 -34.0349	 -226.6
778	 -34.0349	 -164.2
779	 -34.0349	 -228
780	 -34.0349	 -297.6
781	 -34.0349	 -186.6
782	 -34.0349	 -197
783	 -34.0349	 -284.8
784	 -34.0349	 -205
785	 -34.0349	 -152
786	 -34.0349	 -299.4
787	 -34.0349	 -298.8
788	 -34.0349	 -276.4
789	 -34.0349	 -168.6
790	 -34.0349	 -236.8
791	 -34.0349	 -299
792	 -34.0349	 -245.6
793	 -34.0349	 -263.4
794	 -29.0279	 -215.2
795	 -29.0279	 -202.2
796	 -29.0279	 -240.2
797	 -29.0279	 -227.4
798	 -29.0279	 -174.6
799	 -29.0279	 -253.2
800	 -29.0279	 -232.4
801	 -29.0279	 -257.6
802	 -29.0279	 -239
803	 -29.0279	 -310.8
804	 -29.0279	 -311.8
805	 -29.0279	 -349.6
806	 -29.0279	 -215.4
807	 -29.0279	 -240.2
808	 -29.0279	 -247
809	 -29.0279	 -247.2
810	 -29.0279	 -189.4
811	 -29.0279	 -268
812	 -29.0279	 -237.6
813	 -29.0279	 -215.4
814	 -29.0279	 -211.6
815	 -29.0279	 -278.8
816	 -29.0279	 -219
817	 -29.0279	 -185
818	 -29.0279	 -213.8
819	 -29.0279	 -170.8
820	 -29.0279	 -290.4
821	 -29.0279	 -215.4
822	 -29.0279	 -225.2
823	 -29.0279	 -224.6
824	 -29.0279	 -189
825	 -29.0279	 -337.2
826	 -29.0279	 -269.4
827	 -29.0279	 -240.2
828	 -29.0279	 -237.8
829	 -29.0279	 -185.2
830	 -29.0279	 -238.4
831	 -29.0279	 -240.4
832	 -29.0279	 -289.2
833	 -29.0279	 -238
834	 -29.0279	 -277.4
835	 -29.0279	 -241
836	 -29.0279	 -229.6
837	 -29.0279	 -212.6
838	 -29.0279	 -163
839	 -29.0279	 -250.2
840	 -29.0279	 -279.4
841	 -29.0279	 -267.2
842	 -29.0279	 -216.2
843	 -29.0279	 -293
844	 -29.0279	 -217.4
845	 -29.0279	 -228.8
846	 -29.0279	 -286
847	 -29.0279	 -251.2
848	 -29.0279	 -193
849	 -29.0279	 -235.6
850	 -29.0279	 -274.2
851	 -29.0279	 -235.4
852	 -29.0279	 -202.2
853	 -29.0279	 -192
854	 -29.0279	 -185.4
855	 -29.0279	 -196.4
856	 -29.0279	 -176.2
857	 -29.0279	 -249.4
858	 -29.0279	 -332.8
859	 -29.0279	 -267.8
860	 -29.0279	 -259.6
861	 -29.0279	 -188.2
862	 -29.0279	 -236.6
863	 -29.0279	 -269.4
864	 -29.0279	 -308.2
865	 -29.0279	 -211.6
866	 -29.0279	 -186.8
867	 -29.0279	 -199.8
868	 -29.0279	 -237
869	 -29.0279	 -321.2
870	 -29.0279	 -224.2
871	 -29.0279	 -223.4
872	 -29.0279	 -171
873	 -29.0279	 -235.2
874	 -29.0279	 -231
875	 -29.0279	 -193.8
876	 -29.0279	 -275.2
877	 -29.0279	 -276.4
878	 -29.0279	 -251.2
879	 -29.0279	 -160.8
880	 -29.0279	 -241
881	 -29.0279	 -182.4
882	 -29.0279	 -228.6
883	 -29.0279	 -169.6
884	 -29.0279	 -198.6
885	 -29.0279	 -217.6
886	 -29.0279	 -261.6
887	 -29.0279	 -227
888	 -29.0279	 -254.4
889	 -29.0279	 -295
890	 -29.0279	 -294.2
891	 -29.0279	 -183
892	 -29.0279	 -250.4
893	 -29.0279	 -316.2
894	 -29.0279	 -315.6
895	 -29.0279	 -236.2
896	 -29.0279	 -263.6
897	 -29.0279	 -229.6
898	 -29.0279	 -184
899	 -29.0279	 -182.8
900	 -29.0279	 -248.8
901	 -29.0279	 -335
902	 -29.0279	 -164.4
903	 -29.0279	 -226
904	 -29.0279	 -331.8
905	 -29.0279	 -319.2
906	 -29.0279	 -362.4
907	 -29.0279	 -221.8
908	 -29.0279	 -199
909	 -29.0279	 -302.8
910	 -29.0279	 -286
911	 -29.0279	 -283.2
912	 -29.0279	 -204
913	 -29.0279	 -157.6
914	 -29.0279	 -224.8
915	 -29.0279	 -232.2
916	 -29.0279	 -237.6
917	 -29.0279	 -209
918	 -29.0279	 -293
919	 -29.0279	 -195.8
920	 -29.0279	 -247.8
921	 -29.0279	 -251.8
922	 -29.0279	 -277.6
923	 -29.0279	 -314
924	 -29.0279	 -267.4
925	 -29.0279	 -273.4
926	 -29.0279	 -240
927	 -29.0279	 -239.4
928	 -29.0279	 -242.2
929	 -29.0279	 -213.8
930	 -29.0279	 -285.6
931	 -29.0279	 -292.4
932	 -29.0279	 -166
933	 -29.0279	 -216.4
934	 -29.0279	 -199.6
935	 -29.0279	 -268.2
936	 -29.0279	 -144.6
937	 -29.0279	 -193.6
938	 -29.0279	 -179.2
939	 -29.0279	 -233.2
940	 -29.0279	 -173.4
941	 -29.0279	 -199.4
942	 -29.0279	 -195.2
943	 -29.0279	 -237.4
944	 -29.0279	 -206.2
945	 -29.0279	 -233.2
946	 -29.0279	 -327.8
947	 -29.0279	 -216.8
948	 -29.0279	 -228.6
949	 -29.0279	 -246.2
950	 -29.0279	 -300.8
951	 -29.0279	 -221.8
952	 -29.0279	 -218.8
953	 -29.0279	 -197.8
954	 -29.0279	 -336
955	 -29.0279	 -189.2
956	 -29.0279	 -211
957	 -29.0279	 -161.2
958	 -29.0279	 -175.2
959	 -29.0279	 -249
960	 -29.0279	 -125.6
