../jeu_200_25_8.txt_3_best	../jeu_200_25_8.txt_3_current	
132	 51257.2	 19227.4
133	 51257.2	 17943.6
134	 51257.2	 7518.4
135	 51257.2	 18521
136	 51257.2	 8477.8
137	 51257.2	 9176
138	 51257.2	 18123
139	 51257.2	 -107.2
140	 51257.2	 8473.4
141	 51257.2	 17728.6
142	 51257.2	 -158.2
143	 51257.2	 9326.8
144	 51257.2	 17454.4
145	 51257.2	 9437.4
146	 51257.2	 7966.6
147	 51257.2	 8147.4
148	 51257.2	 -134.2
149	 51257.2	 16318
150	 51257.2	 -146.2
151	 51257.2	 -206.8
152	 51257.2	 17524
153	 51257.2	 18671.4
154	 51257.2	 18258.4
155	 51257.2	 8350.8
156	 51431	 10360.4
157	 51431	 8628.2
158	 51431	 -185.6
159	 51431	 26620.8
160	 51431	 8848.8
161	 51431	 9375.6
162	 51431	 -148.6
163	 51431	 8968
164	 51431	 9809.8
165	 51431	 18487.4
166	 51431	 9274.2
167	 51431	 27524
168	 51431	 17125.8
169	 51431	 8104.6
170	 51431	 8318
171	 51431	 8623.4
172	 51431	 8918.8
173	 51431	 17647.6
174	 51431	 16592
175	 51431	 9134.2
176	 51431	 7970.6
177	 51431	 19488.6
178	 51431	 18826.8
179	 51431	 7887.4
180	 51431	 8774
181	 51431	 9180.2
182	 51431	 27697
183	 51431	 6767.4
184	 51431	 24874.4
185	 51431	 9448.6
186	 51431	 18599.6
187	 51431	 9837.8
188	 51431	 9886.2
189	 51431	 17257
190	 51431	 18412.4
191	 51431	 9354
192	 51431	 18530.8
193	 51431	 18063.4
194	 51431	 9290.6
195	 51431	 -142.8
196	 51431	 9426.6
197	 51431	 18443.4
198	 51431	 8935.8
199	 51431	 8531.4
200	 51431	 9574
201	 51431	 -118.6
202	 51523.4	 28918.8
203	 51523.4	 18870.8
204	 51523.4	 -95.8
205	 51523.4	 8891.2
206	 51523.4	 -82.8
207	 51523.4	 8871
208	 51523.4	 -155
209	 51523.4	 7952
210	 51523.4	 -71.8
211	 51523.4	 7439.4
212	 51523.4	 9054.2
213	 51523.4	 18152.6
214	 51523.4	 -129.4
215	 51523.4	 -136.4
216	 51523.4	 9146.4
217	 51891.7	 39948.8
218	 51891.7	 25805.6
219	 51891.7	 18561.8
220	 51891.7	 8673
221	 51891.7	 -109.8
222	 51891.7	 18202.2
223	 51891.7	 18485.8
224	 51891.7	 8932
225	 52184	 28693.6
226	 52184	 8849.8
227	 52184	 -91
228	 52184	 10044.2
229	 52184	 9605.6
230	 52374.8	 29438.2
231	 52374.8	 16864.6
232	 52374.8	 -105.2
233	 52374.8	 -168
234	 52374.8	 9267.8
235	 52374.8	 9663.6
236	 52374.8	 8981.8
237	 52374.8	 -92.8
238	 52374.8	 8990.8
239	 52374.8	 17632
240	 52374.8	 9381.6
241	 52374.8	 -114
242	 52374.8	 16679.6
243	 52374.8	 8091.2
244	 52374.8	 8491.4
245	 52374.8	 -167
246	 52374.8	 9963.4
247	 52374.8	 8579.6
248	 52374.8	 -143.2
249	 52374.8	 8698.6
250	 52374.8	 8852.6
251	 52374.8	 28264.8
252	 52374.8	 18014.4
253	 52374.8	 9379.8
254	 52374.8	 25817.8
255	 52374.8	 8326
256	 52374.8	 -93.6
257	 52374.8	 26250
258	 52374.8	 17218.8
259	 52374.8	 8421.8
260	 52374.8	 17638.2
261	 52374.8	 -182.6
262	 52374.8	 26434.2
263	 52374.8	 26782.8
264	 52374.8	 -154.8
265	 52374.8	 18211.2
266	 52374.8	 7921.8
267	 52374.8	 17598.4
268	 52374.8	 25917.4
269	 52374.8	 -85.8
270	 52374.8	 -78.8
271	 52374.8	 9253.6
272	 52374.8	 8718.2
273	 52374.8	 8989.2
274	 52374.8	 9032.2
275	 52374.8	 16633.4
276	 52374.8	 -244.6
277	 52374.8	 -136.6
278	 52374.8	 8885.6
279	 52374.8	 -190.8
280	 52374.8	 -133.4
281	 52374.8	 18498.2
282	 52374.8	 -143.4
283	 52374.8	 9647.2
284	 52374.8	 17453.2
285	 52374.8	 8824.4
286	 52374.8	 7830
287	 52374.8	 9459.2
288	 52374.8	 17819
289	 52374.8	 -85.4
290	 52374.8	 19116.4
291	 52374.8	 8487.4
292	 52374.8	 -96.8
293	 52374.8	 9093
294	 52374.8	 9354
295	 52374.8	 -155.6
296	 52374.8	 8187.2
297	 52374.8	 9509.8
298	 52374.8	 -155.6
299	 52374.8	 16884
300	 52374.8	 8760.4
301	 52374.8	 37036.4
302	 52374.8	 7423
303	 52374.8	 15958.8
304	 52374.8	 9321.4
305	 52374.8	 9385.4
306	 52374.8	 8824.8
307	 52374.8	 15120.2
308	 52374.8	 -76
309	 52374.8	 9270.6
310	 52374.8	 -220.4
311	 52374.8	 8755.6
312	 52374.8	 15088.4
313	 52374.8	 -136.8
314	 52374.8	 17416.4
315	 52374.8	 17028.2
316	 52374.8	 27484.4
317	 52374.8	 -170.4
318	 52374.8	 -177.6
319	 52374.8	 16650.6
320	 52374.8	 -80.2
321	 52374.8	 -50.2
322	 52374.8	 9038.4
323	 52374.8	 9964.8
324	 52374.8	 17986
325	 52374.8	 -120
326	 52374.8	 17895.6
327	 52374.8	 -60.4
328	 52374.8	 9705
329	 52634.6	 10608.2
330	 52634.6	 18646.8
331	 52634.6	 9167.6
332	 52634.6	 19111.2
333	 52634.6	 -83.6
334	 52634.6	 8352.8
335	 52634.6	 17946.2
336	 52634.6	 17732.6
337	 52634.6	 9556.8
338	 52634.6	 -143
339	 52634.6	 17064.8
340	 52634.6	 17072.4
341	 52634.6	 18054
342	 52634.6	 26908
343	 52634.6	 9469.4
344	 52634.6	 18208.2
345	 52634.6	 -237
346	 52634.6	 16155.2
347	 52634.6	 8878.2
348	 52634.6	 18929.6
349	 52634.6	 -123.2
350	 52634.6	 7902
351	 52634.6	 8928.2
352	 52634.6	 9224
353	 52634.6	 7576
354	 52634.6	 18568.8
355	 52634.6	 -152.2
356	 52634.6	 8418.2
357	 52634.6	 8502
358	 52634.6	 26191.4
359	 52634.6	 18383
360	 52634.6	 -126.6
361	 52634.6	 -129.8
362	 52634.6	 8711
363	 52634.6	 -186
364	 52634.6	 8399.6
365	 52634.6	 9466
366	 52634.6	 -123.6
367	 52634.6	 24356.2
368	 53227.1	 20047.6
369	 53227.1	 16697.2
370	 53227.1	 -236.6
371	 53227.1	 -82.6
372	 53227.1	 -137.8
373	 53227.1	 8376.4
374	 53227.1	 9926.6
375	 53227.1	 -197.4
376	 53227.1	 -109.2
377	 53227.1	 8486.2
378	 53227.1	 8739.2
379	 53227.1	 9167.2
380	 53227.1	 8430.2
381	 53227.1	 -92.8
382	 53227.1	 8300.6
383	 53227.1	 -241.8
384	 53227.1	 9144.4
385	 53227.1	 -141.2
386	 53227.1	 28932.2
387	 53227.1	 9235
388	 53227.1	 -71.8
389	 53227.1	 -88.2
390	 53227.1	 8696.8
391	 53227.1	 17873.6
392	 53227.1	 -136
393	 53227.1	 8868
394	 53227.1	 36002.4
395	 53227.1	 8793.4
396	 53227.1	 -189.6
397	 53227.1	 18254.2
398	 53227.1	 8542.6
399	 53227.1	 -120.8
400	 53227.1	 -110.6
401	 53227.1	 9286
402	 53227.1	 -201
403	 53227.1	 8690.6
404	 53227.1	 17444.6
405	 53227.1	 7820
406	 53227.1	 28123
407	 53227.1	 25977.6
408	 53227.1	 -73.4
409	 53227.1	 7938.2
410	 53227.1	 17242.8
411	 53227.1	 9492
412	 53227.1	 9900.6
413	 53227.1	 -100.8
414	 53227.1	 -196
415	 53227.1	 9321.8
416	 53227.1	 25937.2
417	 53227.1	 15685
418	 53227.1	 27252.8
419	 53227.1	 -138
420	 53227.1	 -111.2
421	 53227.1	 17711.2
422	 53227.1	 8564.2
423	 53227.1	 7853.2
424	 53227.1	 -91.8
425	 53227.1	 18083
426	 53227.1	 -119.6
427	 53227.1	 27324.8
428	 53227.1	 -93.2
429	 53227.1	 -126.4
430	 53227.1	 9318
431	 53227.1	 -91.6
432	 53227.1	 -152.4
433	 53227.1	 8674.4
434	 53227.1	 -175.2
435	 53227.1	 9133.8
436	 53227.1	 8953.6
437	 53227.1	 37115
438	 53227.1	 -101.8
439	 53227.1	 -169.6
440	 53227.1	 8064.6
441	 53227.1	 -178
442	 53227.1	 9473
443	 53227.1	 9626
444	 53227.1	 18780.2
445	 53227.1	 9156
446	 53227.1	 9287.4
447	 53227.1	 8163.4
448	 53227.1	 8956.4
449	 53227.1	 8202.6
450	 53227.1	 -79
451	 53227.1	 8479.8
452	 53227.1	 -80
453	 53227.1	 -42.2
454	 53227.1	 9268.8
455	 53227.1	 17937.2
456	 53227.1	 -112.2
457	 53227.1	 -121.8
458	 53227.1	 36656.8
459	 53227.1	 17538.2
460	 53227.1	 8803.2
461	 53227.1	 8066.6
462	 53227.1	 8812.8
463	 53227.1	 26868.2
464	 53227.1	 8862
465	 53363.1	 10704.4
466	 53363.1	 9022.4
467	 53363.1	 9169
468	 53363.1	 18524.2
469	 53363.1	 -175.6
470	 53363.1	 8970.4
471	 53363.1	 -111.4
472	 53363.1	 9362.8
473	 53363.1	 -116.4
474	 53363.1	 17498.8
475	 53363.1	 18188.6
476	 53363.1	 -165.6
477	 53363.1	 7192.2
478	 53363.1	 8659.6
479	 53363.1	 -157.6
480	 53363.1	 17614.6
481	 53363.1	 8382.2
482	 53363.1	 16707.2
483	 53363.1	 7404
484	 53363.1	 -154.4
485	 53363.1	 27390.6
486	 53363.1	 36253.2
487	 53363.1	 8553.2
488	 53363.1	 18016.4
489	 53363.1	 9541.2
490	 53363.1	 -94.4
491	 53363.1	 -234.4
492	 53363.1	 17523.6
493	 53363.1	 -195.2
494	 53363.1	 8820
495	 53363.1	 18550.8
496	 53363.1	 18501
497	 53363.1	 19437.4
498	 53363.1	 26928
499	 53363.1	 8883.8
500	 53363.1	 8963.8
501	 53363.1	 -164.2
502	 53363.1	 18149.2
503	 53363.1	 -63
504	 53363.1	 35285.4
505	 53363.1	 8875.4
506	 53363.1	 9370.2
507	 53363.1	 17696.2
508	 53363.1	 17362.8
509	 53363.1	 -152
510	 53363.1	 8225.2
511	 53363.1	 18494.8
512	 53363.1	 -123.6
513	 53363.1	 -94.6
514	 53363.1	 -110
515	 53363.1	 26737.4
516	 53363.1	 8830.4
517	 53363.1	 -163
518	 53363.1	 16478.2
519	 53363.1	 7951.8
520	 53363.1	 8377.2
521	 53363.1	 9252.8
522	 53363.1	 17064.4
523	 53363.1	 9220.2
524	 53363.1	 8829.4
525	 53363.1	 -98.6
526	 53363.1	 8496.8
527	 53363.1	 -121.4
528	 53363.1	 18253
529	 53363.1	 17552.2
530	 53363.1	 17131.2
531	 53363.1	 8362.6
532	 53363.1	 -91
533	 53363.1	 35363.6
534	 53363.1	 7548.6
535	 53363.1	 -163.2
536	 53363.1	 9979.8
537	 53363.1	 8768.8
538	 53363.1	 18003.2
539	 53363.1	 19515.4
540	 53363.1	 9094
541	 53363.1	 25060.6
542	 53363.1	 -66
543	 53363.1	 9384.8
544	 53363.1	 18492.8
545	 53363.1	 -122.6
546	 53363.1	 -164.8
547	 53363.1	 27354.2
548	 53363.1	 9359.4
549	 53363.1	 8568.8
550	 53363.1	 8815.2
551	 53363.1	 -116.8
552	 53363.1	 18417.8
553	 53363.1	 17673.6
554	 53363.1	 19032
555	 53363.1	 -109.6
556	 53363.1	 17823
557	 53363.1	 9976.2
558	 53363.1	 -163
559	 53363.1	 35129.8
560	 53363.1	 8815.6
561	 53363.1	 26949.8
562	 53363.1	 -265.2
563	 53363.1	 -131.2
564	 53363.1	 -189.4
565	 53363.1	 -105.8
566	 53363.1	 -99.8
567	 53363.1	 -132.8
568	 53363.1	 16864.2
569	 53363.1	 -53.2
570	 53363.1	 7959.6
571	 53363.1	 25821.8
572	 53363.1	 8879
573	 53363.1	 7466.2
574	 53363.1	 -100.2
575	 53363.1	 7773.8
576	 53363.1	 18673.4
577	 53363.1	 -83.2
578	 53363.1	 -87
579	 53363.1	 -111.2
580	 53363.1	 7764.8
581	 53363.1	 8768.6
582	 53363.1	 27898.2
583	 53363.1	 8311.6
584	 53363.1	 -90.6
585	 53363.1	 -78.8
586	 53363.1	 8629.2
587	 53363.1	 8395.8
588	 53363.1	 27065.8
589	 53363.1	 -129
590	 53363.1	 -96
591	 53363.1	 7758.2
592	 53363.1	 8572.6
593	 53363.1	 8757.6
594	 53363.1	 8976.8
595	 53363.1	 26569.4
596	 53363.1	 9489.4
597	 53363.1	 25066.2
598	 53363.1	 7812.2
599	 53363.1	 8949.8
600	 53363.1	 16044.6
601	 53363.1	 7908.2
602	 53363.1	 18444.8
603	 53363.1	 -191.6
604	 53363.1	 8571.8
605	 53363.1	 -161.6
606	 53363.1	 16922.4
607	 53363.1	 8186
608	 53363.1	 9367
609	 53363.1	 10404.2
610	 53363.1	 8444.4
611	 53363.1	 9160.8
612	 53363.1	 -96.8
613	 53363.1	 9193.6
614	 53363.1	 19129.2
615	 53363.1	 -93.6
616	 53363.1	 -56.2
617	 53363.1	 18735
618	 53363.1	 16702.6
619	 53363.1	 8954.8
620	 53363.1	 -100.6
621	 53363.1	 10409.4
622	 53363.1	 16089.4
623	 53363.1	 9760.4
624	 53363.1	 8559.6
625	 53363.1	 17028.8
626	 53379.3	 10634
627	 53379.3	 9573.8
628	 53379.3	 18608.6
629	 53379.3	 9323
630	 53379.3	 -122.6
631	 53379.3	 -226.4
632	 53379.3	 8325
633	 53379.3	 26433.8
634	 53379.3	 10522.4
635	 53379.3	 17272.4
636	 53379.3	 18383
637	 53379.3	 -145.8
638	 53379.3	 27653.2
639	 53379.3	 8029.8
640	 53379.3	 -130
641	 53379.3	 37057.2
642	 53379.3	 9392.6
643	 53379.3	 -128.2
644	 53379.3	 17601.4
645	 53379.3	 19611.6
646	 53379.3	 17636.8
647	 53379.3	 16908.4
648	 53379.3	 9233.6
649	 53379.3	 -92.6
650	 53379.3	 25714.4
651	 53379.3	 8306.8
652	 53379.3	 8554.4
653	 53379.3	 8561
654	 53379.3	 -77.2
655	 53379.3	 7772.8
656	 53379.3	 -101.2
657	 53379.3	 -147
658	 53379.3	 8945
659	 53379.3	 18436.4
660	 53379.3	 17171.4
661	 53379.3	 9693
662	 53379.3	 16825
663	 53379.3	 -99.4
664	 53379.3	 18039.8
665	 53655.8	 10841.4
666	 53655.8	 8533
667	 53655.8	 8045.6
668	 53655.8	 9253
669	 53655.8	 -105
670	 53655.8	 6920.4
671	 53655.8	 8003
672	 53655.8	 8904.8
673	 53655.8	 -172.6
674	 53655.8	 8806.2
675	 53655.8	 9119
676	 53655.8	 17690.4
677	 53655.8	 -72.4
678	 53655.8	 9413.2
679	 53655.8	 8836.4
680	 53655.8	 18368.8
681	 53655.8	 -132.4
682	 53655.8	 8711.6
683	 53655.8	 18621.8
684	 53655.8	 -121.2
685	 53655.8	 17509
686	 53655.8	 28078.6
687	 53655.8	 16893.8
688	 53655.8	 8971.2
689	 53655.8	 19538.4
690	 53655.8	 -78.2
691	 53655.8	 37301.4
692	 53655.8	 -141.2
693	 53655.8	 -140.2
694	 53655.8	 16740.8
695	 53655.8	 8884.2
696	 53655.8	 9185.8
697	 53655.8	 -111.2
698	 53655.8	 28066.4
699	 53655.8	 -124.8
700	 53655.8	 26601.6
701	 53655.8	 17009
702	 53655.8	 16628.2
703	 53655.8	 19511.4
704	 53655.8	 18052.6
705	 53655.8	 8820.8
706	 53655.8	 9198.2
707	 53655.8	 8408.6
708	 53655.8	 -135
709	 53655.8	 26158.6
710	 53655.8	 17032.4
711	 53655.8	 15791.8
712	 53655.8	 26743.2
713	 53655.8	 -221.8
714	 53655.8	 9714.6
715	 53655.8	 8363.8
716	 53655.8	 -114.6
717	 53655.8	 -126.8
718	 53655.8	 -63.4
719	 53655.8	 9051.2
720	 53655.8	 -99.2
721	 53655.8	 9155.8
722	 53655.8	 9021.4
723	 53655.8	 9396.4
724	 53655.8	 27658
725	 53655.8	 8516
726	 53655.8	 9286.4
727	 53655.8	 7629.4
728	 53655.8	 18329.4
729	 53655.8	 10524.8
730	 53655.8	 17115
731	 53655.8	 9006.4
732	 53655.8	 9402.6
733	 53655.8	 6933.4
734	 53655.8	 27178.2
735	 53655.8	 26372.2
736	 53655.8	 -93
737	 53655.8	 -126
738	 53655.8	 25957.6
739	 53655.8	 16584
740	 53655.8	 18706.8
741	 53655.8	 -139.6
742	 53655.8	 -130.8
743	 53655.8	 -121.2
744	 53655.8	 8669
745	 53655.8	 9065
746	 53655.8	 -119.2
747	 53655.8	 -189.6
748	 53655.8	 36571.4
749	 54340.8	 28266.4
750	 54340.8	 -123.6
751	 54340.8	 7904.8
752	 54340.8	 -113.8
753	 54340.8	 -165.8
754	 54340.8	 8935
755	 54340.8	 26755.8
756	 54340.8	 9330.8
757	 54340.8	 9324.6
758	 54340.8	 38832.4
759	 54340.8	 17245.8
760	 54340.8	 9292.4
761	 54340.8	 19206
762	 54340.8	 -175.6
763	 54340.8	 7664.8
764	 54340.8	 17082
765	 54340.8	 20063.4
766	 54340.8	 18612
767	 54340.8	 -166.6
768	 54340.8	 -131.2
769	 54340.8	 -248.2
770	 54340.8	 7902.6
771	 54340.8	 9002.2
772	 54340.8	 17613.2
773	 54340.8	 -171.4
774	 54340.8	 26472.8
775	 54340.8	 26029
776	 54340.8	 16182.8
777	 54340.8	 9560.8
778	 54340.8	 -49.2
779	 54340.8	 8513.2
780	 54340.8	 8935.6
781	 54340.8	 18625.4
782	 54340.8	 8172
783	 54340.8	 26507.2
784	 54340.8	 17902.2
785	 54340.8	 -137.2
786	 54340.8	 16318.4
787	 54340.8	 -122.8
788	 54340.8	 8703.4
789	 54340.8	 -107.6
790	 54340.8	 -107.8
791	 54340.8	 18145.8
792	 54340.8	 8969
793	 54340.8	 26273
794	 54340.8	 8221
795	 54340.8	 -167.4
796	 54340.8	 8867.2
797	 54340.8	 -136.4
798	 54340.8	 8385.6
799	 54340.8	 10447.2
800	 54340.8	 7707.8
801	 54340.8	 27492.6
802	 54340.8	 9661.4
803	 54340.8	 17201.2
804	 54340.8	 -163.8
805	 54340.8	 -139
806	 54340.8	 16853.2
807	 54340.8	 -143.6
808	 54340.8	 -92
809	 54340.8	 9295.6
810	 54340.8	 8845.2
811	 54340.8	 -181.4
812	 54340.8	 17717.8
813	 54340.8	 8854.6
814	 54340.8	 -162.8
815	 54340.8	 8340.2
816	 54340.8	 -106
817	 54340.8	 17625.8
818	 54340.8	 17918
819	 54340.8	 25426.2
820	 54340.8	 9385
821	 54340.8	 -161
822	 54340.8	 16345.8
823	 54340.8	 8686.6
824	 54340.8	 -91.6
825	 54366.9	 19803.2
826	 54366.9	 8744.8
827	 54366.9	 17277.6
828	 54366.9	 18349.8
829	 54366.9	 27296.4
830	 54366.9	 -150.6
831	 54366.9	 -159.4
832	 54366.9	 7747.6
833	 54366.9	 9287.2
834	 54366.9	 9003.4
835	 54366.9	 10280
836	 54366.9	 -144.4
837	 54366.9	 -77.8
838	 54366.9	 -159
839	 54366.9	 27036.2
840	 54366.9	 28632
841	 54366.9	 9375.2
842	 54366.9	 8153.4
843	 54366.9	 18240
844	 54366.9	 17392.4
845	 54366.9	 19816
846	 54366.9	 -90.6
847	 54366.9	 -77.4
848	 54366.9	 -126
849	 54366.9	 10287.6
850	 54366.9	 15316.8
851	 54366.9	 8893.6
852	 54366.9	 9647.2
853	 54366.9	 17908.2
854	 54366.9	 8876.6
855	 54366.9	 18658.6
856	 54366.9	 25654.4
857	 54366.9	 16108.6
858	 54366.9	 8012.8
859	 54366.9	 -169.4
860	 54366.9	 34267.4
861	 54366.9	 8887
862	 54366.9	 27911.2
863	 54366.9	 9000.4
864	 54366.9	 -157.4
865	 54366.9	 19548.8
866	 54366.9	 9078.4
867	 54366.9	 18852.4
868	 54366.9	 8337.6
869	 54366.9	 -51.6
870	 54366.9	 15938
871	 54366.9	 8229.2
872	 54366.9	 18173
873	 54366.9	 9291
874	 54366.9	 8430.2
875	 54366.9	 18957.8
876	 54366.9	 9019.2
877	 54366.9	 -150.8
878	 54366.9	 8364.2
879	 54366.9	 -79.2
880	 54366.9	 7412.2
881	 54366.9	 9083.8
882	 54366.9	 -58
883	 54366.9	 8399.4
884	 54366.9	 7472.6
885	 54366.9	 9053.2
886	 54366.9	 -135.2
887	 54366.9	 8915
888	 54366.9	 6678.4
889	 54366.9	 8210.8
890	 54366.9	 9547.2
891	 54366.9	 19179
892	 54366.9	 8434.2
893	 54366.9	 -170.2
894	 54366.9	 8474.2
895	 54366.9	 9062.4
896	 54366.9	 17585.2
897	 54366.9	 19814.4
898	 54366.9	 9951.4
899	 54366.9	 17637.4
900	 54366.9	 25990.6
901	 54366.9	 7534.8
902	 54366.9	 17732.4
903	 54366.9	 9630.2
904	 54366.9	 -97
905	 54366.9	 -199.8
906	 54366.9	 8014.4
907	 54366.9	 10212.6
908	 54366.9	 9228.8
909	 54366.9	 8773.2
910	 54366.9	 8888.8
911	 54366.9	 -115
912	 54366.9	 17153.8
913	 54366.9	 9070.2
914	 54366.9	 -140
915	 54366.9	 17675.6
916	 54366.9	 -129.6
917	 54366.9	 8981.4
918	 54366.9	 17767
919	 54366.9	 -185.6
920	 54366.9	 16937.2
921	 54366.9	 8255.4
922	 54366.9	 7745.4
923	 54366.9	 -120.8
924	 54366.9	 18309
925	 54366.9	 7435.2
926	 54366.9	 -184.8
927	 54366.9	 17098
928	 54366.9	 19206.4
929	 54366.9	 19234.8
930	 54366.9	 -119
931	 54366.9	 18415.2
932	 54366.9	 18364.2
933	 54366.9	 -153.4
934	 54366.9	 7653.8
935	 54366.9	 -181.6
936	 54366.9	 18868.8
937	 54366.9	 18122.2
938	 54366.9	 -184.2
939	 54366.9	 9364.4
940	 54366.9	 17136.6
941	 54366.9	 19349.4
942	 54366.9	 9707.8
943	 54366.9	 8549.8
944	 54366.9	 9614.2
945	 54366.9	 -144.4
946	 54366.9	 10397.8
947	 54366.9	 10041
948	 54366.9	 8984.6
949	 54366.9	 -117.6
950	 54366.9	 8333
951	 54366.9	 28127.2
952	 54366.9	 17959
953	 54366.9	 -70
954	 54366.9	 -126.2
955	 54366.9	 8875.6
956	 54366.9	 26284.8
957	 54366.9	 -168.2
958	 54366.9	 18123.2
959	 54366.9	 -113.2
960	 54366.9	 18462.8
961	 54366.9	 8384.6
962	 54366.9	 9422
963	 54366.9	 7584.6
964	 54366.9	 27291
965	 54366.9	 -218.2
966	 54366.9	 16629.8
967	 54366.9	 9586
968	 54366.9	 -99.4
969	 54366.9	 9018.4
970	 54366.9	 -110.8
971	 54366.9	 17339.2
972	 54366.9	 8938.2
973	 54366.9	 9083.8
974	 54366.9	 18338
975	 54366.9	 -179.2
976	 54366.9	 8308.6
977	 54366.9	 16866.2
978	 54366.9	 9135
979	 54366.9	 8739.2
980	 54366.9	 -183.4
981	 54366.9	 -229.8
982	 54366.9	 8639
983	 54366.9	 8414.2
984	 54366.9	 -97
985	 54366.9	 9026.2
986	 54366.9	 -127
987	 54366.9	 28852.4
988	 54366.9	 8691.2
989	 54366.9	 10180.6
990	 54366.9	 -224
991	 54366.9	 9427.4
992	 54366.9	 -203.6
993	 54366.9	 18773.2
994	 54366.9	 25471.2
995	 54366.9	 8540.4
996	 54366.9	 -206.6
997	 54366.9	 17550.6
998	 54366.9	 -95
999	 54366.9	 8150
1000	 54366.9	 17305.4
1001	 54366.9	 9965.6
1002	 54366.9	 17267
1003	 54366.9	 8519.8
1004	 54366.9	 7986.8
1005	 54366.9	 -212.8
1006	 54366.9	 7989.6
1007	 54366.9	 18572
1008	 54366.9	 -202.4
1009	 54366.9	 -138.2
1010	 54366.9	 8712.2
1011	 54366.9	 19183.2
1012	 54366.9	 17347.8
1013	 54366.9	 9009.6
1014	 54366.9	 -234.6
1015	 54366.9	 8052
1016	 54366.9	 9997.4
1017	 54366.9	 17614.2
1018	 54366.9	 19585.6
1019	 54366.9	 17308.8
1020	 54366.9	 16744.2
1021	 54366.9	 9336
1022	 54366.9	 -83.6
1023	 54366.9	 18527.8
1024	 54366.9	 9268.8
1025	 54366.9	 9559.8
1026	 54366.9	 10060.2
1027	 54366.9	 24477.8
1028	 54366.9	 8532.8
1029	 54366.9	 16654.2
1030	 54366.9	 -213.6
1031	 54366.9	 9716.2
1032	 54366.9	 9465.8
1033	 54366.9	 8750.2
1034	 54366.9	 16681.2
1035	 54366.9	 18360.6
