../jeu_100_75_2.txt_5_best	../jeu_100_75_2.txt_5_current	
183	 4843.06	 -94.8
184	 4843.06	 -188.2
185	 4843.06	 -187.2
186	 4843.06	 -164.4
187	 4843.06	 -210.8
188	 4843.06	 -110.2
189	 4843.06	 -172.2
190	 4843.06	 -202.6
191	 4843.06	 -224.2
192	 4843.06	 -192.8
193	 4843.06	 -216.2
194	 4843.06	 -206.4
195	 4843.06	 -138.2
196	 4843.06	 -183
197	 4843.06	 -193.8
198	 4843.06	 -168
199	 4843.06	 -155.4
200	 4843.06	 -142.4
201	 4843.06	 -170.2
202	 4843.06	 -183.8
203	 4843.06	 -171.8
204	 4843.06	 -189.6
205	 4843.06	 -178.2
206	 4843.06	 -219.8
207	 4843.06	 -210.6
208	 4843.06	 -90.6
209	 4843.06	 -121
210	 4843.06	 -179
211	 4843.06	 -132.8
212	 4843.06	 -149.6
213	 4843.06	 -138.2
214	 4843.06	 -143.4
215	 4843.06	 -181
216	 4843.06	 -173.6
217	 4843.06	 -150.8
218	 4843.06	 -127.6
219	 4843.06	 -96.8
220	 4843.06	 -159
221	 4843.06	 -105.8
222	 4843.06	 -121.2
223	 4843.06	 -182.6
224	 4843.06	 -249.2
225	 4843.06	 -168
226	 4843.06	 -142.4
227	 4843.06	 -161
228	 4843.06	 -189
229	 4843.06	 -180.8
230	 4843.06	 -155.6
231	 4843.06	 -174.4
232	 4843.06	 -178.4
233	 4843.06	 -174.2
234	 4843.06	 -152.8
235	 4843.06	 -220.6
236	 4843.06	 -133.6
237	 4843.06	 -166.4
238	 4843.06	 -120.6
239	 4843.06	 -159
240	 4843.06	 -204
241	 4843.06	 -126.6
242	 4843.06	 -246
243	 4843.06	 -206.6
244	 4843.06	 -149
245	 4843.06	 -115.6
246	 4843.06	 -138
247	 4843.06	 -203
248	 4843.06	 -144.6
249	 4843.06	 -219.8
250	 4843.06	 -122
251	 4843.06	 -183
252	 4843.06	 -202.8
253	 4843.06	 -130
254	 4843.06	 -182.4
255	 4843.06	 -170.6
256	 4843.06	 -174.4
257	 4843.06	 -141.2
258	 4843.06	 -111.8
259	 4843.06	 -210
260	 4843.06	 -175.6
261	 4843.06	 -179.8
262	 4843.06	 -209.8
263	 4843.06	 -198.2
264	 4843.06	 -180.2
265	 4843.06	 -236.6
266	 4843.06	 -101.8
267	 4843.06	 -208.6
268	 4843.06	 -187.8
269	 4843.06	 -221.8
270	 4843.06	 -186.4
271	 4843.06	 -137.8
272	 4843.06	 -173
273	 4843.06	 -119.6
274	 4843.06	 -173.8
275	 4843.06	 -147.6
276	 4843.06	 -128.8
277	 4843.06	 -134
278	 4843.06	 -169.4
279	 4843.06	 -199
280	 4843.06	 -199.4
281	 4843.06	 -140.2
282	 4843.06	 -169.2
283	 4843.06	 -145.6
284	 4843.06	 -248.8
285	 4843.06	 -200
286	 4843.06	 -146.6
287	 4843.06	 -201
288	 4843.06	 -149
289	 4843.06	 -179.4
290	 4843.06	 -173.8
291	 4843.06	 -214
292	 4843.06	 -183.8
293	 4843.06	 -158.4
294	 4843.06	 -189.6
295	 4843.06	 -149
296	 4843.06	 -158.4
297	 4843.06	 -146
298	 4843.06	 -162.2
299	 4843.06	 -208.2
300	 4843.06	 -149.6
301	 4843.06	 -124.2
302	 4843.06	 -149.8
303	 4843.06	 -146
304	 4843.06	 -127.4
305	 4843.06	 -163.4
306	 4843.06	 -200
307	 4843.06	 -128.2
308	 4843.06	 -141
309	 4843.06	 -140.8
310	 4843.06	 -178.8
311	 4843.06	 -151
312	 4843.06	 -174.8
313	 4843.06	 -142.4
314	 4843.06	 -151.8
315	 4843.06	 -227
316	 4843.06	 -122.2
317	 4843.06	 -132.6
318	 4843.06	 -141.2
319	 4843.06	 -205.8
320	 4843.06	 -151.6
321	 4843.06	 -145.8
322	 4843.06	 -179.6
323	 4843.06	 -184
324	 4843.06	 -164.8
325	 4843.06	 -152.8
326	 4843.06	 -154
327	 4843.06	 -192.4
328	 4843.06	 -152
329	 4843.06	 -150
330	 4843.06	 -171.4
331	 4843.06	 -144.8
332	 4843.06	 -180
333	 4843.06	 -148
334	 4843.06	 -177.8
335	 4843.06	 -249
336	 4843.06	 -206.4
337	 4843.06	 -158.6
338	 4843.06	 -158.8
339	 4843.06	 -124.8
340	 4843.06	 -155.2
341	 4843.06	 -193
342	 4843.06	 -148.2
343	 4843.06	 -171.6
344	 4843.06	 -184.8
345	 4843.06	 -177
346	 4843.06	 -199.2
347	 4843.06	 -104.2
348	 4843.06	 -175
349	 4843.06	 -164
350	 4843.06	 -159.4
351	 4843.06	 -133.2
352	 4843.06	 -219
353	 4843.06	 -197.8
354	 4843.06	 -207.6
355	 4843.06	 -189.8
356	 4843.06	 -177
357	 4843.06	 -121.2
358	 4843.06	 -114.6
359	 4843.06	 -134.4
360	 4843.06	 -172.8
361	 4843.06	 -143.2
362	 4843.06	 -116.4
363	 4843.06	 -147
364	 4843.06	 -180
365	 4843.06	 -181.4
366	 4843.06	 -197.6
367	 4843.06	 -198
368	 4843.06	 -252.8
369	 4843.06	 -232.4
370	 4843.06	 -122.8
371	 4843.06	 -172
372	 4843.06	 -140.2
373	 4843.06	 -188.8
374	 4843.06	 -166
375	 4843.06	 -144
376	 4843.06	 -179.6
377	 4843.06	 -151.4
378	 4843.06	 -184.4
379	 4843.06	 -173
380	 4843.06	 -167
381	 4843.06	 -190.8
382	 4843.06	 -144.8
383	 4843.06	 -179.2
384	 4843.06	 -128.6
385	 4843.06	 -127.2
386	 4843.06	 -147
387	 4843.06	 -123.6
388	 4843.06	 -209
389	 4843.06	 -111.2
390	 4843.06	 -205.8
391	 4843.06	 -238.4
392	 4843.06	 -194.6
393	 4843.06	 -165.4
394	 4843.06	 -187.6
395	 4843.06	 -142.8
396	 4843.06	 -230
397	 4843.06	 -162.6
398	 4843.06	 -128.6
399	 4843.06	 -126.4
400	 4843.06	 -224.4
401	 4843.06	 -166.2
402	 4843.06	 -120.8
403	 4843.06	 -214
404	 4843.06	 -161.6
405	 4843.06	 -145.4
406	 4843.06	 -167.6
407	 4843.06	 -186.4
408	 4843.06	 -206.2
409	 4843.06	 -140
410	 4843.06	 -149.2
411	 4843.06	 -210.6
412	 4843.06	 -195.6
413	 4843.06	 -144.8
414	 4843.06	 -175.2
415	 4843.06	 -192.6
416	 4843.06	 -226.8
417	 4843.06	 -164.2
418	 4843.06	 -211.2
419	 4843.06	 -163.4
420	 4843.06	 -195.6
421	 4843.06	 -163
422	 4843.06	 -144
423	 4843.06	 -237
424	 4843.06	 -211.2
425	 4843.06	 -180
426	 4843.06	 -124.2
427	 4843.06	 -221.6
428	 4843.06	 -135.8
429	 4843.06	 -213.2
430	 4843.06	 -191.4
431	 4843.06	 -180
432	 4843.06	 -143.6
433	 4843.06	 -172.8
434	 4843.06	 -185.8
435	 4843.06	 -149.8
436	 4843.06	 -134.2
437	 4843.06	 -113.6
438	 4843.06	 -209.4
439	 4843.06	 -152.4
440	 4843.06	 -245.4
441	 4843.06	 -134.4
442	 4843.06	 -165.2
443	 4843.06	 -168.8
444	 4843.06	 -208.8
445	 4843.06	 -155.4
446	 4843.06	 -174.8
447	 4843.06	 -102.6
448	 4843.06	 -157.6
449	 4843.06	 -206.4
450	 4843.06	 -221.8
451	 4843.06	 -138
452	 4843.06	 -168.8
453	 4843.06	 -138.2
454	 4843.06	 -154.4
455	 4843.06	 -164.4
456	 4843.06	 -157.2
457	 4843.06	 -144.8
458	 4843.06	 -171.4
459	 4843.06	 -212
460	 4843.06	 -169.2
461	 4843.06	 -176
462	 4843.06	 -155.2
463	 4843.06	 -144
464	 4843.06	 -158.8
465	 4843.06	 -159.6
466	 4843.06	 -111.4
467	 4843.06	 -245
468	 4843.06	 -188.6
469	 4843.06	 -174.2
470	 4843.06	 -226
471	 4843.06	 -168.8
472	 4843.06	 -141.4
473	 4843.06	 -179.6
474	 4843.06	 -155.8
475	 4843.06	 -161
476	 4843.06	 -190.8
477	 4843.06	 -187.4
478	 4843.06	 -209.6
479	 4843.06	 -202.2
480	 4843.06	 -166.8
481	 4843.06	 -169.4
482	 4843.06	 -191.4
483	 4843.06	 -166
484	 4843.06	 -138
485	 4843.06	 -162.2
486	 4843.06	 -152.6
487	 4843.06	 -224.8
488	 4843.06	 -133.2
489	 4843.06	 -232.8
490	 4843.06	 -160.8
491	 4843.06	 -217.4
492	 4843.06	 -204.6
493	 4843.06	 -146.2
494	 4843.06	 -152.2
495	 4843.06	 -181.8
496	 4843.06	 -110.6
497	 4843.06	 -173.6
498	 4843.06	 -151.8
499	 4843.06	 -129.4
500	 4843.06	 -231.8
501	 4843.06	 -148.2
502	 4843.06	 -160.8
503	 4843.06	 -131.8
504	 4843.06	 -105.6
505	 4843.06	 -187
506	 4843.06	 -163
507	 4843.06	 -159.4
508	 4843.06	 -179.8
509	 4843.06	 -164.8
510	 4843.06	 -147.8
511	 4843.06	 -154.8
512	 4843.06	 -160
513	 4843.06	 -197.4
514	 4843.06	 -186.4
515	 4843.06	 -171.6
516	 4843.06	 -251.2
517	 4843.06	 -158.4
518	 4843.06	 -140.8
519	 4843.06	 -201.4
520	 4843.06	 -153
521	 4843.06	 -152
522	 4843.06	 -260.4
523	 4843.06	 -175.2
524	 4843.06	 -159.2
525	 4843.06	 -188.8
526	 4843.06	 -183.6
527	 4843.06	 -148.2
528	 4843.06	 -142.2
529	 4843.06	 -198.4
530	 4843.06	 -172.4
531	 4843.06	 -105.8
532	 4843.06	 -172.2
533	 4843.06	 -142.4
534	 4843.06	 -243.6
535	 4843.06	 -152.8
536	 4843.06	 -129.8
537	 4843.06	 -188.6
538	 4843.06	 -120.6
539	 4843.06	 -157.2
540	 4843.06	 -177.4
541	 4843.06	 -173.2
542	 4843.06	 -143.2
543	 4843.06	 -204.4
544	 4843.06	 -177
545	 4843.06	 -137.2
546	 4843.06	 -185.8
547	 4843.06	 -198.6
548	 4843.06	 -210.4
549	 4843.06	 -230.8
550	 4843.06	 -138.6
551	 4843.06	 -187.8
552	 4843.06	 -98.8
553	 4843.06	 -174.4
554	 4843.06	 -128
555	 4843.06	 -144.8
556	 4843.06	 -128.4
557	 4843.06	 -200.8
558	 4843.06	 -212.4
559	 4843.06	 -140.6
560	 4843.06	 -166
561	 4843.06	 -164.2
562	 4843.06	 -200.8
563	 4843.06	 -159
564	 4843.06	 -145.2
565	 4843.06	 -201.4
566	 4843.06	 -142
567	 4843.06	 -192
568	 4843.06	 -142.2
569	 4843.06	 -183.4
570	 4843.06	 -211.4
571	 4843.06	 -161.4
572	 8679.25	 4693
573	 8679.25	 -149.8
574	 8679.25	 -170.4
575	 8679.25	 -176
576	 8679.25	 -178
577	 8679.25	 -186
578	 8679.25	 -190.4
579	 8679.25	 -195
580	 8679.25	 -174.8
581	 8679.25	 -170.6
582	 8679.25	 -161.4
583	 8679.25	 -178.4
584	 8679.25	 -128.6
585	 8679.25	 -201.6
586	 8679.25	 -160
587	 8679.25	 -106.6
588	 8679.25	 -231.2
589	 8679.25	 -166.8
590	 8679.25	 -200.6
591	 8679.25	 -171.6
592	 8679.25	 -181.6
593	 8679.25	 -158
594	 8679.25	 -143.8
595	 8679.25	 -201
596	 8679.25	 -193.4
597	 8679.25	 -186
598	 8679.25	 -208
599	 8679.25	 -153.8
600	 8679.25	 -162.4
601	 8679.25	 -175
602	 8679.25	 -161.4
603	 8679.25	 -102.6
604	 8679.25	 -187.8
605	 8679.25	 -201.6
606	 8679.25	 -144.2
607	 8679.25	 -216.8
608	 8679.25	 -153
609	 8679.25	 -162.6
610	 8679.25	 -155.6
611	 8679.25	 -158.4
612	 8679.25	 -220.6
613	 8679.25	 -114.4
614	 8679.25	 -159.4
615	 8679.25	 -145
616	 8679.25	 -91.4
617	 8679.25	 -158.4
618	 8679.25	 -182.6
619	 8679.25	 -190.6
620	 8679.25	 -192.2
621	 8679.25	 -168.8
622	 8679.25	 -198.6
623	 8679.25	 -213.2
624	 8679.25	 -168.4
625	 8679.25	 -128.8
626	 8679.25	 -186.4
627	 8679.25	 -135.8
628	 8679.25	 -202
629	 8679.25	 -207
630	 8679.25	 -149.2
631	 8679.25	 -172
632	 8679.25	 -217.4
633	 8679.25	 -171.4
634	 8679.25	 -113
635	 8679.25	 -165.2
636	 8679.25	 -259
637	 8679.25	 -185.4
638	 8679.25	 -141.8
639	 8679.25	 -161.4
640	 8679.25	 -186.6
641	 8679.25	 -95.8
642	 8679.25	 -135.6
643	 8679.25	 -120.8
644	 8679.25	 -150.2
645	 8679.25	 -156.4
646	 8679.25	 -164
647	 8679.25	 -163.8
648	 8679.25	 -187
649	 8679.25	 -122.8
650	 8679.25	 -181.6
651	 8679.25	 -207
652	 8679.25	 -235.8
653	 8679.25	 -223.6
654	 8679.25	 -161.2
655	 8679.25	 -158.8
656	 8679.25	 -132.8
657	 8679.25	 -180.6
658	 8679.25	 -178
659	 8679.25	 -129.4
660	 8679.25	 -214
661	 8679.25	 -234.8
662	 8679.25	 -171.2
663	 8679.25	 -208.8
664	 8679.25	 -132.4
665	 8679.25	 -139.2
666	 8679.25	 -127.8
667	 8679.25	 -135.2
668	 8679.25	 -175.6
669	 8679.25	 -192
670	 8679.25	 -112
671	 8679.25	 -173.6
672	 8679.25	 -150.4
673	 8679.25	 -154.2
674	 8679.25	 -123.8
675	 8679.25	 -159
676	 8679.25	 -238.6
677	 8679.25	 -152.8
678	 8679.25	 -222.6
679	 8679.25	 -168
680	 8679.25	 -142.4
681	 8679.25	 -185
682	 8679.25	 -137
683	 8679.25	 -153.2
684	 8679.25	 -156.4
685	 8679.25	 -154.6
686	 8679.25	 -126.6
687	 8679.25	 -129.4
688	 8679.25	 -122.8
689	 8679.25	 -196
690	 8679.25	 -224
691	 8679.25	 -143.6
692	 8679.25	 -126
693	 8679.25	 -227.8
694	 8679.25	 -172.4
695	 8679.25	 -184.4
696	 8679.25	 -135.8
697	 8679.25	 -131.2
698	 8679.25	 -147.2
699	 8679.25	 -216
700	 8679.25	 -147.6
701	 8679.25	 -167.8
702	 8679.25	 -177
703	 8679.25	 -147
704	 8679.25	 -147.2
705	 8679.25	 -140.6
706	 8679.25	 -175.6
707	 8679.25	 -215
708	 8679.25	 -158.4
709	 8679.25	 -187
710	 8679.25	 -188.8
711	 8679.25	 -105
712	 8679.25	 -148.8
713	 8679.25	 -156.2
714	 8679.25	 -158
715	 8679.25	 -177.4
716	 8679.25	 -157.8
717	 8679.25	 -145
718	 8679.25	 -145.6
719	 8679.25	 -152.2
720	 8679.25	 -206.4
721	 8679.25	 -226.2
722	 8679.25	 -201.4
723	 8679.25	 -141.8
724	 8679.25	 -186.2
725	 8679.25	 -163.4
726	 8679.25	 -168.4
727	 8679.25	 -213.6
728	 8679.25	 -191.6
729	 8679.25	 -189.4
730	 8679.25	 -208.2
731	 8679.25	 -160.4
732	 8679.25	 -207.8
733	 8679.25	 -191.8
734	 8679.25	 -153.8
735	 8679.25	 -170.8
736	 8679.25	 -141
737	 8679.25	 -161.8
738	 8679.25	 -183.4
739	 8679.25	 -133.4
740	 8679.25	 -199.6
741	 8679.25	 -148.8
742	 8679.25	 -196.2
743	 8679.25	 -167.8
744	 8679.25	 -190.4
745	 8679.25	 -126.2
746	 8679.25	 -162.4
747	 8679.25	 -197.4
748	 8679.25	 -181
749	 8679.25	 -190.2
750	 8679.25	 -135.2
751	 8679.25	 -180.4
752	 8679.25	 -174.4
753	 8679.25	 -174.2
754	 8679.25	 -137.2
755	 8679.25	 -202.4
756	 8679.25	 -101.8
757	 8679.25	 -215.4
758	 8679.25	 -145.8
759	 8679.25	 -135.8
760	 8679.25	 -181.8
761	 8679.25	 -197.2
762	 8679.25	 -196.2
763	 8679.25	 -174
764	 8679.25	 -214.6
765	 8679.25	 -203.6
766	 8679.25	 -177.8
767	 8679.25	 -124.6
768	 8679.25	 -189.6
769	 8679.25	 -149
770	 8679.25	 -200.4
771	 8679.25	 -143
772	 8679.25	 -222.2
773	 8679.25	 -177.6
774	 8679.25	 -214.6
775	 8679.25	 -155
776	 8679.25	 -152.6
777	 8679.25	 -194.8
778	 8679.25	 -127
779	 8679.25	 -150.8
780	 8679.25	 -231
781	 8679.25	 -168.8
782	 8679.25	 -146.4
783	 8679.25	 -182
784	 8679.25	 -178.2
785	 8679.25	 -160.4
786	 8679.25	 -138.6
787	 8679.25	 -187.6
788	 8679.25	 -138.2
789	 8679.25	 -158.4
790	 8679.25	 -208.4
791	 8679.25	 -163.8
792	 8679.25	 -262.8
793	 8679.25	 -157.8
794	 8679.25	 -124
795	 8679.25	 -140.8
796	 8679.25	 -232.6
797	 8679.25	 -258.2
798	 8679.25	 -140.2
799	 8679.25	 -159.8
800	 8679.25	 -186.4
801	 8679.25	 -166.6
802	 8679.25	 -127.4
803	 8679.25	 -149
804	 8679.25	 -166.2
805	 8679.25	 -173.4
806	 8679.25	 -107.4
807	 8679.25	 -170.6
808	 8679.25	 -86.8
809	 8679.25	 -159.2
810	 8679.25	 -158.6
811	 8679.25	 -144
812	 8679.25	 -148.6
813	 8679.25	 -143
814	 8679.25	 -185.8
815	 8679.25	 -175.2
816	 8679.25	 -149.6
817	 8679.25	 -228.8
818	 8679.25	 -198.6
819	 8679.25	 -201.4
820	 8679.25	 -188.8
821	 8679.25	 -216.2
822	 8679.25	 -139
823	 8679.25	 -166.6
824	 8679.25	 -139.4
825	 8679.25	 -194.6
826	 8679.25	 -165.6
827	 8679.25	 -127.4
828	 8679.25	 -146.2
829	 8679.25	 -186.2
830	 8679.25	 -163.4
831	 8679.25	 -165.6
832	 8679.25	 -171.6
833	 8679.25	 -190.2
834	 8679.25	 -186
835	 8679.25	 -187
836	 8679.25	 -124
837	 8679.25	 -223.4
838	 8679.25	 -163.2
839	 8679.25	 -141.2
840	 8679.25	 -201.8
841	 8679.25	 -233.8
842	 8679.25	 -149
843	 8679.25	 -181.2
844	 8679.25	 -147.8
845	 8679.25	 -201.6
846	 8679.25	 -151.6
847	 8679.25	 -165
848	 8679.25	 -169
849	 8679.25	 -191.4
850	 8679.25	 -163.8
851	 8679.25	 -100.6
852	 8679.25	 -187
853	 8679.25	 -268.6
854	 8679.25	 -134.6
855	 8679.25	 -169.4
856	 8679.25	 -172.4
857	 8679.25	 -234.2
858	 8679.25	 -215.4
859	 8679.25	 -163
860	 8679.25	 -139.6
861	 8679.25	 -212.8
862	 8679.25	 -144.2
863	 8679.25	 -194.2
864	 8679.25	 -135.4
865	 8679.25	 -160.6
866	 8679.25	 -173.6
867	 8679.25	 -158.6
868	 8679.25	 -213.4
869	 8679.25	 -217.8
870	 11748.8	 4722.6
871	 11748.8	 -135
872	 11748.8	 -156.2
873	 11748.8	 -160.8
874	 11748.8	 -141.2
875	 11748.8	 -182
876	 11748.8	 -149.6
877	 11748.8	 -141.4
878	 11748.8	 -146.8
879	 11748.8	 -195.6
880	 11748.8	 -129.6
881	 11748.8	 -129.8
882	 11748.8	 -164.4
883	 11748.8	 -139.6
884	 11748.8	 -180.2
885	 11748.8	 -136.6
886	 11748.8	 -131
887	 11748.8	 -146.6
888	 11748.8	 -148.8
889	 11748.8	 -220.2
890	 11748.8	 -134
891	 11748.8	 -143
892	 11748.8	 -176
893	 11748.8	 -193
894	 11748.8	 -152.8
895	 11748.8	 -174.4
896	 11748.8	 -145.6
897	 11748.8	 -162.2
898	 11748.8	 -104.4
899	 11748.8	 -229.2
900	 11748.8	 -200
901	 11748.8	 -134.4
902	 11748.8	 -231.8
903	 11748.8	 -193
904	 11748.8	 -169.8
905	 11748.8	 -198
906	 11748.8	 -168.8
907	 11748.8	 -187.2
908	 11748.8	 -138.2
909	 11748.8	 -179.6
910	 11748.8	 -147
911	 11748.8	 -110.8
912	 11748.8	 -163.6
913	 11748.8	 -168
914	 11748.8	 -200.8
915	 11748.8	 -152
916	 11748.8	 -191.2
917	 11748.8	 -188.6
918	 11748.8	 -166.8
919	 11748.8	 -153.6
920	 11748.8	 -167
921	 11748.8	 -114.8
922	 11748.8	 -228
923	 11748.8	 -197.8
924	 11748.8	 -135.8
925	 11748.8	 -261.2
926	 11748.8	 -165.4
927	 11748.8	 -160.4
928	 11748.8	 -165.4
929	 11748.8	 -205
930	 11748.8	 -208.6
931	 11748.8	 -144.6
932	 11748.8	 -152
933	 11748.8	 -131
934	 11748.8	 -185.6
935	 11748.8	 -125.2
936	 11748.8	 -115.6
937	 11748.8	 -172.8
938	 11748.8	 -160.8
939	 11748.8	 -174.6
940	 11748.8	 -224.4
941	 11748.8	 -140
942	 11748.8	 -132.8
943	 11748.8	 -244.6
944	 11748.8	 -110.6
945	 11748.8	 -178.8
946	 11748.8	 -167.4
947	 11748.8	 -134
948	 11748.8	 -171.2
949	 11748.8	 -154.8
950	 11748.8	 -229.4
951	 11748.8	 -148.4
952	 11748.8	 -172.8
953	 11748.8	 -148.2
954	 11748.8	 -187.8
955	 11748.8	 -116.4
956	 11748.8	 -168.2
957	 11748.8	 -132.8
958	 11748.8	 -127.4
959	 11748.8	 -196.8
960	 11748.8	 -183
961	 11748.8	 -167.6
962	 11748.8	 -130.2
963	 11748.8	 -135
964	 11748.8	 -230.8
965	 11748.8	 -146.2
966	 11748.8	 -98.4
967	 11748.8	 -179
968	 11748.8	 -169.2
969	 11748.8	 -160.4
970	 11748.8	 -149.2
971	 11748.8	 -184.2
972	 11748.8	 -167
973	 11748.8	 -176.8
974	 11748.8	 -168.8
975	 11748.8	 -177
976	 11748.8	 -191.6
977	 11748.8	 -200.8
978	 11748.8	 -158.4
979	 11748.8	 -165.6
980	 11748.8	 -123.4
981	 11748.8	 -151.4
982	 11748.8	 -189
983	 11748.8	 -200.2
984	 11748.8	 -175.8
985	 11748.8	 -107.4
986	 11748.8	 -120.4
987	 11748.8	 -126.2
988	 11748.8	 -163.4
989	 11748.8	 -177.6
990	 11748.8	 -169.8
991	 11748.8	 -165.4
992	 11748.8	 -142.8
993	 11748.8	 -168.8
994	 11748.8	 -183.4
995	 11748.8	 -180.8
996	 11748.8	 -141.8
997	 11748.8	 -131.6
998	 11748.8	 -160.8
999	 11748.8	 -162.2
1000	 11748.8	 -163
1001	 11748.8	 -123.8
1002	 11748.8	 -201.6
1003	 11748.8	 -134.4
1004	 11748.8	 -158
1005	 11748.8	 -163.4
1006	 11748.8	 -139.6
1007	 11748.8	 -222.6
1008	 11748.8	 -134.2
1009	 11748.8	 -101.8
1010	 11748.8	 -146.8
1011	 11748.8	 -153.4
1012	 11748.8	 -141.2
1013	 11748.8	 -193.4
1014	 11748.8	 -161.8
1015	 11748.8	 -151.8
1016	 11748.8	 -312
1017	 11748.8	 -159.4
