../jeu_200_25_8.txt_5_best	../jeu_200_25_8.txt_5_current	
316	 6259.09	 -248.6
317	 6259.09	 -229.8
318	 6259.09	 -250
319	 6259.09	 -275
320	 6259.09	 -272
321	 6259.09	 -176.2
322	 6259.09	 -153.2
323	 6259.09	 -246.4
324	 6259.09	 -208.4
325	 6259.09	 -265.8
326	 6259.09	 -245
327	 6259.09	 -239.2
328	 6259.09	 -249.2
329	 6259.09	 -226.4
330	 6259.09	 -262.4
331	 6259.09	 -203.2
332	 6259.09	 -192.6
333	 6259.09	 -158.8
334	 6259.09	 -311.4
335	 6259.09	 -189.4
336	 6259.09	 -171.4
337	 6259.09	 -183.2
338	 6259.09	 -237
339	 6259.09	 -227
340	 6259.09	 -211.8
341	 6259.09	 -186.4
342	 6259.09	 -195.2
343	 6259.09	 -185.4
344	 6259.09	 -196.6
345	 6259.09	 -244.6
346	 6259.09	 -279.8
347	 6259.09	 -226.4
348	 6259.09	 -194.6
349	 6259.09	 -261.6
350	 6259.09	 -314.4
351	 6259.09	 -274
352	 6259.09	 -205
353	 6259.09	 -265
354	 6259.09	 -287.4
355	 6259.09	 -246.8
356	 6259.09	 -212.6
357	 6259.09	 -291.2
358	 6259.09	 -163.6
359	 6259.09	 -189.6
360	 6259.09	 -244
361	 6259.09	 -279.4
362	 6259.09	 -257
363	 6259.09	 -275.6
364	 6259.09	 -321.4
365	 6259.09	 -126.6
366	 6259.09	 -315.2
367	 6259.09	 -201.4
368	 6259.09	 -184.4
369	 6259.09	 -264.2
370	 6259.09	 -273.4
371	 6259.09	 -198.4
372	 6259.09	 -227.4
373	 6259.09	 -241.4
374	 6259.09	 -215
375	 6259.09	 -270.4
376	 6259.09	 -237.8
377	 6259.09	 -184
378	 6259.09	 -263.6
379	 6259.09	 -189
380	 6259.09	 -289.2
381	 6259.09	 -293.2
382	 6259.09	 -197.6
383	 6259.09	 -196.2
384	 6259.09	 -256.6
385	 6259.09	 -263.8
386	 6259.09	 -228.8
387	 6259.09	 -278.8
388	 6259.09	 -234.6
389	 6259.09	 -209.6
390	 6259.09	 -224.8
391	 6259.09	 -188.2
392	 6259.09	 -259.6
393	 6259.09	 -276
394	 6259.09	 -196.6
395	 6259.09	 -223.2
396	 6259.09	 -292
397	 6259.09	 -187.8
398	 6259.09	 -295.2
399	 6259.09	 -205.4
400	 6259.09	 -281.8
401	 6259.09	 -273.8
402	 6259.09	 -206.8
403	 6259.09	 -214.6
404	 6259.09	 -203.4
405	 6259.09	 -234.6
406	 6259.09	 -185.2
407	 6259.09	 -304.8
408	 6259.09	 -293
409	 6259.09	 -245.8
410	 6259.09	 -263.4
411	 6259.09	 -197.6
412	 6259.09	 -188.8
413	 6259.09	 -162.2
414	 6259.09	 -228.2
415	 6259.09	 -190
416	 6259.09	 -226
417	 6259.09	 -263.4
418	 6259.09	 -262.2
419	 6259.09	 -187.6
420	 6259.09	 -222
421	 6259.09	 -238
422	 6259.09	 -232.4
423	 6259.09	 -191.6
424	 6259.09	 -187.8
425	 6259.09	 -190.4
426	 6259.09	 -207.8
427	 6259.09	 -210.6
428	 6259.09	 -324.2
429	 6259.09	 -214.2
430	 6259.09	 -258.8
431	 6259.09	 -208
432	 6259.09	 -192.4
433	 6259.09	 -232.2
434	 6259.09	 -302.2
435	 6259.09	 -168.2
436	 6259.09	 -222.6
437	 6259.09	 -230.8
438	 6259.09	 -213.4
439	 6259.09	 -239.8
440	 6259.09	 -220.4
441	 6259.09	 -220.6
442	 6259.09	 -233.8
443	 6259.09	 -199.4
444	 6259.09	 -359.2
445	 6259.09	 -172.6
446	 6259.09	 -263
447	 6259.09	 -224.4
448	 6259.09	 -160
449	 6259.09	 -239
450	 6259.09	 -230.8
451	 6259.09	 -194.8
452	 6259.09	 -253.8
453	 6259.09	 -278.6
454	 6259.09	 -313.8
455	 6259.09	 -288.8
456	 6259.09	 -212.2
457	 6259.09	 -302.4
458	 6259.09	 -223.8
459	 6259.09	 -245
460	 6259.09	 -162.4
461	 6259.09	 -323.4
462	 6259.09	 -247.2
463	 6259.09	 -228
464	 6259.09	 -189.4
465	 6259.09	 -198.4
466	 6259.09	 -190.2
467	 6259.09	 -214.6
468	 6259.09	 -262.8
469	 6259.09	 -331.4
470	 6259.09	 -319.4
471	 6259.09	 -274.2
472	 6259.09	 -235.6
473	 6259.09	 -271.6
474	 6259.09	 -240.6
475	 6259.09	 -216.2
476	 6259.09	 -192
477	 6259.09	 -224.8
478	 6259.09	 -167.2
479	 6259.09	 -199.4
480	 6259.09	 -289
481	 6259.09	 -229.4
482	 6259.09	 -298.6
483	 6259.09	 -198.2
484	 6259.09	 -302
485	 6259.09	 -241.2
486	 6259.09	 -303.4
487	 6259.09	 -295.2
488	 6259.09	 -163.8
489	 6259.09	 -221.2
490	 6259.09	 -173.6
491	 6259.09	 -220.8
492	 6259.09	 -219
493	 6259.09	 -187.2
494	 6259.09	 -291.2
495	 6259.09	 -207
496	 6259.09	 -211.6
497	 6259.09	 -255.2
498	 6259.09	 -193.2
499	 6259.09	 -167.4
500	 6259.09	 -221
501	 6259.09	 -283.8
502	 6259.09	 -279.2
503	 6259.09	 -240.2
504	 6259.09	 -184
505	 6259.09	 -225.8
506	 6259.09	 -294.6
507	 6259.09	 -177.4
508	 6259.09	 -310.6
509	 6259.09	 -274
510	 6259.09	 -203
511	 6259.09	 -199.8
512	 6259.09	 -242.2
513	 6259.09	 -278.8
514	 6259.09	 -178.8
515	 6259.09	 -249.4
516	 6259.09	 -304.8
517	 6259.09	 -204.4
518	 6259.09	 -166.4
519	 6259.09	 -210.6
520	 6259.09	 -255.8
521	 6259.09	 -179.6
522	 6259.09	 -265.8
523	 6259.09	 -234.8
524	 6259.09	 -250.6
525	 6259.09	 -158.4
526	 6259.09	 -285.2
527	 6259.09	 -253.4
528	 6259.09	 -207.8
529	 6259.09	 -271.6
530	 6259.09	 -248.4
531	 6259.09	 -226.8
532	 6259.09	 -314.2
533	 6259.09	 -238.2
534	 6259.09	 -248.2
535	 6259.09	 -264.2
536	 6259.09	 -218.2
537	 6259.09	 -176.8
538	 6259.09	 -250.8
539	 6259.09	 -189.6
540	 6259.09	 -188.6
541	 6259.09	 -225
542	 6259.09	 -260.4
543	 6259.09	 -159
544	 6259.09	 -191.2
545	 6259.09	 -309.4
546	 6259.09	 -229.4
547	 6259.09	 -272
548	 6259.09	 -251.4
549	 6259.09	 -230.4
550	 6259.09	 -245.4
551	 6259.09	 -186.2
552	 6259.09	 -235.8
553	 6259.09	 -247.2
554	 6259.09	 -211.8
555	 6259.09	 -182.6
556	 6259.09	 -194
557	 6259.09	 -225.4
558	 6259.09	 -231.4
559	 6259.09	 -198.6
560	 6259.09	 -204.4
561	 6259.09	 -236.6
562	 6259.09	 -326.2
563	 6259.09	 -186.2
564	 6259.09	 -212.4
565	 6259.09	 -263.8
566	 6259.09	 -212.8
567	 6259.09	 -267.8
568	 6259.09	 -267.6
569	 6259.09	 -236
570	 6259.09	 -249
571	 6259.09	 -243.4
572	 6259.09	 -204.8
573	 6259.09	 -321.8
574	 6259.09	 -244.2
575	 6259.09	 -224.6
576	 6259.09	 -197.8
577	 6259.09	 -240.2
578	 6259.09	 -272.6
579	 6259.09	 -231
580	 6259.09	 -379.4
581	 6259.09	 -214.8
582	 6259.09	 -246.4
583	 6259.09	 -260.2
584	 6259.09	 -176.6
585	 6259.09	 -193.8
586	 6259.09	 -257.8
587	 6259.09	 -217.6
588	 6259.09	 -177.8
589	 6259.09	 -216.2
590	 6259.09	 -234.4
591	 6259.09	 -226.8
592	 6259.09	 -233.4
593	 6259.09	 -302.8
594	 6259.09	 -214
595	 6259.09	 -244.2
596	 6259.09	 -258.8
597	 6259.09	 -204
598	 6259.09	 -225.2
599	 6259.09	 -156.2
600	 6259.09	 -304.4
601	 6259.09	 -202.8
602	 6259.09	 -272
603	 6259.09	 -266.4
604	 6259.09	 -169.2
605	 6259.09	 -230.6
606	 6259.09	 -247.2
607	 6259.09	 -171
608	 6259.09	 -264.4
609	 6259.09	 -237
610	 6259.09	 -216.2
611	 6259.09	 -253.4
612	 6259.09	 -268.4
613	 6259.09	 -166
614	 6259.09	 -272.2
615	 6259.09	 -248.8
616	 6259.09	 -187.4
617	 6259.09	 -198.2
618	 6259.09	 -290.6
619	 6259.09	 -248.2
620	 6259.09	 -204.6
621	 6259.09	 -191.6
622	 6259.09	 -184
623	 6259.09	 -184.8
624	 6259.09	 -144
625	 6259.09	 -260.6
626	 6259.09	 -212
627	 6259.09	 -278.8
628	 6259.09	 -188.6
629	 6259.09	 -294.8
630	 6259.09	 -228.6
631	 6259.09	 -243
632	 6259.09	 -269
633	 6259.09	 -216.8
634	 6259.09	 -225.8
635	 6259.09	 -194.6
636	 6259.09	 -239
637	 6259.09	 -187.2
638	 6259.09	 -210.2
639	 6259.09	 -213.8
640	 6259.09	 -223.8
641	 6259.09	 -229.6
642	 6259.09	 -210.8
643	 6259.09	 -240
644	 6259.09	 -213.2
645	 6259.09	 -197.6
646	 6259.09	 -201.4
647	 6259.09	 -277
648	 6259.09	 -225.8
649	 6259.09	 -263.2
650	 6259.09	 -331.6
651	 6259.09	 -253.4
652	 6259.09	 -258.6
653	 6259.09	 -245.6
654	 6259.09	 -203.4
655	 6259.09	 -223.2
656	 6259.09	 -275
657	 6259.09	 -356.8
658	 6259.09	 -234.2
659	 6259.09	 -203
660	 6259.09	 -247.6
661	 6259.09	 -266.8
662	 6259.09	 -287
663	 6259.09	 -211.2
664	 6259.09	 -279.2
665	 6259.09	 -274.8
666	 6259.09	 -226.8
667	 6259.09	 -227.4
668	 6259.09	 -182
669	 6259.09	 -266
670	 6259.09	 -240.6
671	 6259.09	 -247.8
672	 6259.09	 -273.6
673	 6259.09	 -262.2
674	 6259.09	 -243.4
675	 6259.09	 -197.4
676	 6259.09	 -262.2
677	 6259.09	 -220
678	 6259.09	 -188
679	 6259.09	 -185.8
680	 6259.09	 -192.6
681	 10623.5	 5378.2
682	 10623.5	 -290.2
683	 10623.5	 -186.8
684	 10623.5	 -257.2
685	 10623.5	 -223.6
686	 10623.5	 -226.6
687	 10623.5	 -196.2
688	 10623.5	 -183.6
689	 10623.5	 -252
690	 10623.5	 -213.8
691	 10623.5	 -176.4
692	 10623.5	 -238.8
693	 10623.5	 -283
694	 10623.5	 -206.2
695	 10623.5	 -226.6
696	 10623.5	 -270
697	 10623.5	 -291
698	 10623.5	 -197.8
699	 10623.5	 -287.6
700	 10623.5	 -221.2
701	 10623.5	 -271
702	 10623.5	 -340.4
703	 10623.5	 -218.4
704	 10623.5	 -328.4
705	 10623.5	 -166
706	 10623.5	 -244
707	 10623.5	 -172.8
708	 10623.5	 -264.4
709	 10623.5	 -197.8
710	 10623.5	 -217.6
711	 10623.5	 -231.6
712	 10623.5	 -231.8
713	 10623.5	 -192.8
714	 10623.5	 -247.4
715	 10623.5	 -214.8
716	 10623.5	 -257.8
717	 10623.5	 -213.2
718	 10623.5	 -202
719	 10623.5	 -228.6
720	 10623.5	 -200.8
721	 10623.5	 -202.2
722	 10623.5	 -273.4
723	 10623.5	 -169.2
724	 10623.5	 -290.8
725	 10623.5	 -280.6
726	 10623.5	 -248.2
727	 10623.5	 -191.2
728	 10623.5	 -209.8
729	 10623.5	 -209.6
730	 10623.5	 -260
731	 10623.5	 -221.6
732	 10623.5	 -231
733	 10623.5	 -245
734	 10623.5	 -214.4
735	 10623.5	 -234.2
736	 10623.5	 -220.8
737	 10623.5	 -262.4
738	 10623.5	 -283.4
739	 10623.5	 -168.6
740	 10623.5	 -228
741	 10623.5	 -222.8
742	 10623.5	 -203.4
743	 10623.5	 -121.6
744	 10623.5	 -205.8
745	 10623.5	 -302.6
746	 10623.5	 -287
747	 10623.5	 -220.6
748	 10623.5	 -242
749	 10623.5	 -245.2
750	 10623.5	 -214.8
751	 10623.5	 -261
752	 10623.5	 -273
753	 10623.5	 -313.2
754	 10623.5	 -235.2
755	 10623.5	 -251.8
756	 10623.5	 -229.2
757	 10623.5	 -237
758	 10623.5	 -242
759	 10623.5	 -199.8
760	 10623.5	 -250.8
761	 10623.5	 -177.2
762	 10623.5	 -221
763	 10623.5	 -316.8
764	 10623.5	 -210.6
765	 10623.5	 -269.4
766	 10623.5	 -264.8
767	 10623.5	 -253
768	 10623.5	 -206
769	 10623.5	 -230.4
770	 10623.5	 -306
771	 10623.5	 -275.8
772	 10623.5	 -228.8
773	 10623.5	 -272
774	 10623.5	 -242.2
775	 10623.5	 -210.2
776	 10623.5	 -205.8
777	 10623.5	 -208.4
778	 10623.5	 -174.2
779	 10623.5	 -255
780	 10623.5	 -226.2
781	 10623.5	 -293.2
782	 10623.5	 -203.4
783	 10623.5	 -224.6
784	 10623.5	 -286.6
785	 10623.5	 -189.6
786	 10623.5	 -345.8
787	 10623.5	 -223.4
788	 10623.5	 -269.2
789	 10623.5	 -234.4
790	 10623.5	 -189
791	 10623.5	 -256.6
792	 10623.5	 -305.4
793	 10623.5	 -207
794	 10623.5	 -225.6
795	 10623.5	 -241
796	 10623.5	 -288
797	 10623.5	 -249.2
798	 10623.5	 -171
799	 10623.5	 -196.4
800	 10623.5	 -250.4
801	 10623.5	 -313
802	 10623.5	 -336.2
803	 10623.5	 -239.6
804	 10623.5	 -268.8
805	 10623.5	 -279.4
806	 10623.5	 -224.8
807	 10623.5	 -268.4
808	 10623.5	 -222.8
809	 10623.5	 -322.6
810	 10623.5	 -222.2
811	 10623.5	 -241
812	 10623.5	 -210.4
813	 10623.5	 -279.6
814	 10623.5	 -244.8
815	 10623.5	 -253.8
816	 10623.5	 -189.4
817	 10623.5	 -249.6
818	 10623.5	 -242
819	 10623.5	 -210.6
820	 10623.5	 -261.2
821	 10623.5	 -266.8
822	 10623.5	 -258.4
823	 10623.5	 -218.4
824	 10623.5	 -260.4
825	 10623.5	 -281
826	 10623.5	 -324.4
827	 10623.5	 -246.2
828	 10623.5	 -236
829	 10623.5	 -168.4
830	 10623.5	 -229.8
831	 10623.5	 -262.8
832	 10623.5	 -255.8
833	 10623.5	 -250.8
834	 10623.5	 -261.2
835	 10623.5	 -209.4
836	 10623.5	 -181.4
837	 10623.5	 -261
838	 10623.5	 -227.8
839	 10623.5	 -202.8
840	 10623.5	 -242.4
841	 10623.5	 -238.6
842	 10623.5	 -249
843	 10623.5	 -265
844	 10623.5	 -184
845	 10623.5	 -226
846	 10623.5	 -233.8
847	 10623.5	 -272.8
848	 10623.5	 -241
849	 10623.5	 -285
850	 10623.5	 -308
851	 10623.5	 -227
852	 10623.5	 -258
853	 10623.5	 -159.6
854	 10623.5	 -296.6
855	 10623.5	 -183.6
856	 10623.5	 -219.4
857	 10623.5	 -240.8
858	 10623.5	 -296.4
859	 10623.5	 -270.2
860	 10623.5	 -258.8
861	 10623.5	 -195.4
862	 10623.5	 -290.2
863	 10623.5	 -195.6
864	 10623.5	 -239
865	 10623.5	 -214
866	 10623.5	 -216.8
867	 10623.5	 -158.8
868	 10623.5	 -260
869	 10623.5	 -262.8
870	 10623.5	 -191
871	 10623.5	 -254.2
872	 10623.5	 -219.2
873	 10623.5	 -282.2
874	 10623.5	 -289.4
875	 10623.5	 -222
876	 10623.5	 -275.4
877	 10623.5	 -269.8
878	 10623.5	 -223.4
879	 10623.5	 -223
880	 10623.5	 -208.6
881	 10623.5	 -195.8
882	 10623.5	 -227.2
883	 10623.5	 -218
884	 10623.5	 -260.6
885	 10623.5	 -285.6
886	 10623.5	 -276.6
887	 10623.5	 -206.6
888	 10623.5	 -304
889	 10623.5	 -258.8
890	 10623.5	 -282.8
891	 10623.5	 -224.8
892	 10623.5	 -264
893	 10623.5	 -300.4
894	 10623.5	 -282
895	 10623.5	 -230.4
896	 10623.5	 -197.4
897	 10623.5	 -194.8
898	 10623.5	 -150.8
899	 10623.5	 -188.8
900	 10623.5	 -251.2
901	 10623.5	 -382.8
902	 10623.5	 -232
903	 10623.5	 -248
904	 10623.5	 -256
905	 10623.5	 -358.6
906	 10623.5	 -341.2
907	 10623.5	 -161.8
908	 10623.5	 -193.2
909	 10623.5	 -276
910	 10623.5	 -269.6
911	 10623.5	 -314
912	 10623.5	 -158.2
913	 10623.5	 -134.8
914	 10623.5	 -192.8
915	 10623.5	 -238.4
916	 10623.5	 -259.8
917	 10623.5	 -170.4
918	 10623.5	 -210
919	 10623.5	 -267.2
920	 10623.5	 -271
921	 10623.5	 -237.2
922	 10623.5	 -274.2
923	 10623.5	 -302.4
924	 10623.5	 -273.6
925	 10623.5	 -224.4
926	 10623.5	 -187
927	 10623.5	 -239.4
928	 10623.5	 -155.6
929	 10623.5	 -207.4
930	 10623.5	 -278.4
931	 10623.5	 -313.8
932	 10623.5	 -224.2
933	 10623.5	 -210.2
934	 10623.5	 -221.4
935	 10623.5	 -219.8
936	 10623.5	 -181.6
937	 10623.5	 -229
938	 10623.5	 -284.2
939	 10623.5	 -236.6
940	 10623.5	 -149.4
941	 10623.5	 -270.4
942	 10623.5	 -192.6
943	 10623.5	 -242.8
944	 10623.5	 -228.2
945	 10623.5	 -232.2
946	 10623.5	 -307.4
947	 10623.5	 -222.2
948	 10623.5	 -257.2
949	 10623.5	 -372.4
950	 10623.5	 -291
951	 10623.5	 -256.8
952	 10623.5	 -263.6
953	 10623.5	 -263.8
954	 10623.5	 -304.4
955	 10623.5	 -200.4
956	 10623.5	 -239.4
957	 10623.5	 -163.8
958	 10623.5	 -164.6
959	 10623.5	 -286.6
960	 10623.5	 -124.6
961	 10623.5	 -248
962	 10623.5	 -224.6
963	 10623.5	 -178.4
964	 10623.5	 -136.8
965	 10623.5	 -288.4
966	 10623.5	 -277.2
967	 10623.5	 -160.2
968	 10623.5	 -203.4
969	 10623.5	 -331.4
970	 10623.5	 -300.2
971	 10623.5	 -219.6
972	 10623.5	 -226.2
973	 10623.5	 -223.4
974	 10623.5	 -149
975	 10623.5	 -200
976	 10623.5	 -256.2
977	 10623.5	 -273.2
978	 10623.5	 -291.6
979	 10623.5	 -234.8
980	 10623.5	 -168.6
981	 10623.5	 -265.2
982	 10623.5	 -222.2
983	 10623.5	 -277.2
984	 10623.5	 -281.2
985	 10623.5	 -274.8
986	 10623.5	 -314.6
987	 10623.5	 -264.2
988	 10623.5	 -160
989	 10623.5	 -311.6
990	 10623.5	 -359.4
991	 10623.5	 -184.4
992	 10623.5	 -259.2
993	 10623.5	 -222.6
994	 10623.5	 -191
995	 10623.5	 -269.2
996	 10623.5	 -283.8
997	 10623.5	 -304.4
998	 10623.5	 -240.2
999	 10623.5	 -273.2
1000	 10623.5	 -228.6
1001	 10623.5	 -225
1002	 10623.5	 -223
1003	 10623.5	 -213
1004	 10623.5	 -289.6
1005	 10623.5	 -260.2
1006	 10623.5	 -266.2
1007	 10623.5	 -250.8
1008	 10623.5	 -277.2
1009	 10623.5	 -197
1010	 10623.5	 -214
1011	 10623.5	 -202
1012	 10623.5	 -283
1013	 10623.5	 -215.2
1014	 10623.5	 -293.8
1015	 10623.5	 -182
1016	 10623.5	 -267.8
1017	 10623.5	 -219.8
1018	 10623.5	 -286.4
