../jeu_100_75_2.txt_3_best	../jeu_100_75_2.txt_3_current	
220	 39657.1	 -100.2
221	 39657.1	 6020.6
222	 39657.1	 6409.4
223	 39657.1	 -52.4
224	 39657.1	 -128
225	 39657.1	 12215.6
226	 39657.1	 6642
227	 39657.1	 -109.8
228	 39657.1	 6347.6
229	 39657.1	 12351.6
230	 39657.1	 -139.4
231	 39657.1	 6229.2
232	 39657.1	 -74
233	 39657.1	 6465.6
234	 39657.1	 6323.8
235	 39657.1	 7060.8
236	 39657.1	 14365.8
237	 39657.1	 12820.8
238	 39657.1	 -118.8
239	 39657.1	 6755.8
240	 39657.1	 -145.2
241	 39657.1	 7364.4
242	 39657.1	 -105.4
243	 39657.1	 18038.6
244	 39657.1	 6542
245	 39657.1	 6714.8
246	 39657.1	 -45.8
247	 39657.1	 19113.8
248	 39657.1	 14759
249	 39657.1	 11391.8
250	 39657.1	 7834
251	 39657.1	 -120.6
252	 39657.1	 6966.4
253	 39657.1	 6572
254	 39657.1	 13900
255	 39657.1	 -86.4
256	 39657.1	 12977.2
257	 39657.1	 -118.8
258	 39657.1	 -100.2
259	 39657.1	 -99
260	 39657.1	 6582
261	 39657.1	 -45
262	 40527.7	 22774.8
263	 40527.7	 6800.6
264	 40527.7	 -48.2
265	 40527.7	 -119
266	 40527.7	 -141.8
267	 40527.7	 19741
268	 40527.7	 6913.4
269	 40527.7	 4964.2
270	 40527.7	 -117.6
271	 40527.7	 -113.8
272	 40527.7	 6642.6
273	 40527.7	 7487.6
274	 40527.7	 -87
275	 40527.7	 7698
276	 40527.7	 -68.2
277	 40527.7	 7339.8
278	 40527.7	 -144.8
279	 40527.7	 -84.8
280	 40527.7	 6848.4
281	 40527.7	 11707
282	 40527.7	 13916
283	 40527.7	 7116.6
284	 40527.7	 -94.6
285	 40527.7	 -171.6
286	 40527.7	 6183.6
287	 40527.7	 -138.8
288	 40527.7	 -94
289	 40527.7	 13681.6
290	 40527.7	 6977.8
291	 40527.7	 5423.4
292	 40527.7	 7069.2
293	 40674.3	 8182.4
294	 40674.3	 7023
295	 40674.3	 13823.2
296	 40674.3	 6590
297	 40674.3	 -98.6
298	 40674.3	 13405.2
299	 40674.3	 13459.8
300	 40674.3	 -124.2
301	 40674.3	 -95.8
302	 40674.3	 6023.6
303	 40674.3	 -61.4
304	 40674.3	 6614
305	 40674.3	 6366.2
306	 40674.3	 -86.2
307	 40674.3	 6949.6
308	 40674.3	 -92.2
309	 40674.3	 7072.4
310	 40674.3	 -117.2
311	 40674.3	 13399.4
312	 40674.3	 14477.4
313	 40674.3	 -79.8
314	 40735.9	 14594
315	 40735.9	 6727.4
316	 40735.9	 -91.8
317	 40735.9	 -113.2
318	 40735.9	 -109.6
319	 40735.9	 6413.6
320	 40735.9	 -125.8
321	 40735.9	 6900.4
322	 40735.9	 14353.8
323	 40735.9	 -63
324	 40735.9	 -88
325	 40735.9	 6780.6
326	 40735.9	 6481.8
327	 40735.9	 5993.8
328	 40735.9	 12729.4
329	 40735.9	 6991.2
330	 40735.9	 7218.4
331	 40735.9	 -120
332	 40735.9	 -131.4
333	 40735.9	 7479.2
334	 41117.5	 16094.6
335	 41117.5	 7862.8
336	 41117.5	 7545.6
337	 41117.5	 6765.2
338	 41117.5	 5905.6
339	 41117.5	 -74.4
340	 41117.5	 -125
341	 41117.5	 6799
342	 41117.5	 -51.2
343	 41117.5	 -136.2
344	 41117.5	 13064.4
345	 41117.5	 -100.4
346	 41117.5	 -90.4
347	 41117.5	 21472.6
348	 41117.5	 5030.2
349	 41117.5	 6631.6
350	 41117.5	 -101.4
351	 41117.5	 7044
352	 41117.5	 -165.2
353	 41117.5	 6470
354	 41117.5	 13716
355	 41117.5	 -122.8
356	 41117.5	 7248.8
357	 41117.5	 -170.8
358	 41117.5	 -83.8
359	 41117.5	 14142.6
360	 41117.5	 -86.6
361	 41117.5	 13097.4
362	 41117.5	 -116.8
363	 41117.5	 -70.2
364	 41117.5	 -70.2
365	 41117.5	 -64.4
366	 41117.5	 6078.4
367	 41117.5	 17708.8
368	 41117.5	 11838.8
369	 41117.5	 6007
370	 41117.5	 6965.4
371	 41117.5	 20757.6
372	 41117.5	 14423.4
373	 41117.5	 6531.2
374	 41117.5	 -157.6
375	 41117.5	 -138.4
376	 41117.5	 7764.6
377	 41117.5	 6810.6
378	 41117.5	 12287.2
379	 41117.5	 5847.8
380	 41117.5	 14061
381	 41117.5	 6763.8
382	 41117.5	 -115.8
383	 41117.5	 7535.4
384	 41117.5	 14162.2
385	 41117.5	 14376.4
386	 41117.5	 7065
387	 41117.5	 21620.8
388	 41117.5	 -96.4
389	 41117.5	 -176.2
390	 41117.5	 14669.2
391	 41117.5	 20202
392	 41117.5	 7015.2
393	 41117.5	 -150.2
394	 41117.5	 12446.6
395	 41117.5	 14556
396	 41117.5	 6463.2
397	 41117.5	 6842.2
398	 41117.5	 -99.8
399	 41117.5	 -85.6
400	 41117.5	 -154
401	 41117.5	 7780.4
402	 41117.5	 -128.4
403	 41117.5	 -164.4
404	 41117.5	 -113.6
405	 41117.5	 14013.8
406	 41117.5	 -77.2
407	 41117.5	 13713
408	 41117.5	 13315.8
409	 41117.5	 7060.2
410	 41117.5	 12047.6
411	 41117.5	 21184
412	 41117.5	 6762.8
413	 41117.5	 5996.6
414	 41117.5	 14944
415	 41117.5	 7248.8
416	 41117.5	 -118.2
417	 41117.5	 6215.2
418	 41117.5	 14367.6
419	 41117.5	 6138
420	 41117.5	 -49.8
421	 41117.5	 -80.2
422	 41117.5	 8015.6
423	 41117.5	 5739
424	 41117.5	 -85.8
425	 41117.5	 15475.4
426	 41117.5	 6038.4
427	 41117.5	 7210.8
428	 41117.5	 -48.4
429	 41117.5	 -99.4
430	 41117.5	 15013.2
431	 41117.5	 -89.6
432	 41117.5	 7872.6
433	 41117.5	 -124.8
434	 41117.5	 6874.6
435	 41117.5	 -55.6
436	 41117.5	 5967.8
437	 41117.5	 13512.6
438	 41117.5	 6759.2
439	 41117.5	 7179.8
440	 41117.5	 -145.2
441	 41117.5	 7024
442	 41117.5	 7858
443	 41117.5	 -118
444	 41117.5	 -97.6
445	 41117.5	 6519.4
446	 41117.5	 6937.8
447	 41117.5	 6828
448	 41117.5	 -84
449	 41117.5	 -110.6
450	 41117.5	 6263.8
451	 41117.5	 13458.2
452	 41117.5	 7059.2
453	 41117.5	 -125.6
454	 41117.5	 -75.6
455	 41117.5	 13838.4
456	 41117.5	 -96.4
457	 41117.5	 6683.4
458	 41117.5	 -160.6
459	 41117.5	 6474.2
460	 41117.5	 13926.8
461	 41117.5	 -126
462	 41117.5	 20476.8
463	 41117.5	 -95.2
464	 41117.5	 6644.8
465	 41117.5	 13328.6
466	 41117.5	 7246.4
467	 41117.5	 -127.8
468	 41117.5	 7059
469	 41117.5	 -131.4
470	 41117.5	 -199.4
471	 41117.5	 -68.8
472	 41117.5	 12807.8
473	 41117.5	 -128.6
474	 41117.5	 -154
475	 41117.5	 -65
476	 41117.5	 6928.2
477	 41117.5	 7516.2
478	 41117.5	 6521.8
479	 41117.5	 7270
480	 41117.5	 4638.6
481	 41117.5	 7061
482	 41117.5	 -41.2
483	 41117.5	 6325
484	 41117.5	 11887.8
485	 41117.5	 -29
486	 41117.5	 13489
487	 41117.5	 -52.6
488	 41117.5	 13999
489	 41117.5	 -125.2
490	 41117.5	 13759.6
491	 41117.5	 -115.8
492	 41117.5	 8031
493	 41117.5	 -52
494	 41117.5	 6714.8
495	 41117.5	 6734.8
496	 41117.5	 -66.6
497	 41117.5	 -78
498	 41117.5	 7112
499	 41117.5	 13591.2
500	 41117.5	 -101.2
501	 41117.5	 6720.6
502	 41396.8	 8404.8
503	 41396.8	 6588.4
504	 41396.8	 6842
505	 41396.8	 7589.6
506	 41396.8	 6760.4
507	 41396.8	 6683.8
508	 41396.8	 7330.8
509	 41396.8	 5854.2
510	 41396.8	 12932
511	 41396.8	 -82.8
512	 41396.8	 -90.6
513	 41396.8	 -65.8
514	 41396.8	 -130.2
515	 41396.8	 -89.8
516	 41396.8	 5721.2
517	 41396.8	 -93.2
518	 41396.8	 -61
519	 41396.8	 7312.2
520	 41396.8	 5760.6
521	 41396.8	 -121.4
522	 41396.8	 -135.6
523	 41396.8	 -130.4
524	 41396.8	 6505.6
525	 41396.8	 -54.4
526	 41396.8	 14110.6
527	 41396.8	 6615.6
528	 41396.8	 -134
529	 41396.8	 12231.2
530	 41396.8	 -58.2
531	 41396.8	 6946.4
532	 41396.8	 6980
533	 41396.8	 12479.2
534	 41396.8	 -162
535	 41396.8	 20197.4
536	 41396.8	 -143.8
537	 41396.8	 5883
538	 41396.8	 -92.8
539	 41396.8	 5860.8
540	 41396.8	 8091
541	 41396.8	 -147
542	 41396.8	 6683.8
543	 41396.8	 14381.2
544	 41396.8	 -112
545	 41396.8	 -116.8
546	 41396.8	 7288.4
547	 41396.8	 -90.6
548	 41396.8	 7303.2
549	 41396.8	 6623.8
550	 41396.8	 -103.4
551	 41396.8	 13535
552	 41396.8	 15086.4
553	 41396.8	 -223.4
554	 41396.8	 7095.4
555	 41396.8	 7183.8
556	 41396.8	 -99.2
557	 41396.8	 -70.2
558	 41396.8	 6662.8
559	 41396.8	 7527.2
560	 41396.8	 -184.2
561	 41396.8	 13736.6
562	 41396.8	 6420.6
563	 41396.8	 13756.2
564	 41427	 8238.4
565	 41427	 13806
566	 41427	 7123.8
567	 41427	 -176.6
568	 41427	 12119
569	 41427	 6608.2
570	 41427	 -193.8
571	 41427	 -75.2
572	 41427	 6186.4
573	 41427	 6050.2
574	 41427	 -116.8
575	 41730.6	 8500
576	 41730.6	 13405
577	 41730.6	 5864.8
578	 41730.6	 -102.6
579	 41730.6	 5965.6
580	 41730.6	 5494.2
581	 41730.6	 -146.2
582	 41730.6	 -103
583	 41730.6	 6560
584	 41730.6	 6679
585	 41730.6	 14188.8
586	 41730.6	 6478.2
587	 41730.6	 7562.8
588	 41730.6	 6110.2
589	 41730.6	 -72.2
590	 41730.6	 -103.2
591	 41730.6	 -154.8
592	 41730.6	 -82
593	 41730.6	 -193.4
594	 41730.6	 -117.6
595	 41730.6	 -83.2
596	 41730.6	 -188.4
597	 41730.6	 -121.2
598	 41730.6	 -117.2
599	 41730.6	 6325.8
600	 41730.6	 7251.6
601	 41730.6	 11900.8
602	 41730.6	 -121.4
603	 41730.6	 -102.4
604	 41730.6	 20814.2
605	 41730.6	 -112.8
606	 41730.6	 5772.2
607	 41730.6	 6318.6
608	 41730.6	 20939.6
609	 41730.6	 7864.4
610	 41730.6	 -88.6
611	 41730.6	 6728
612	 41730.6	 13113.8
613	 41730.6	 -119.2
614	 41730.6	 12727
615	 41730.6	 12919.6
616	 41730.6	 -72.4
617	 41730.6	 -141.2
618	 41730.6	 7135.2
619	 41730.6	 -139
620	 41730.6	 -218
621	 41730.6	 7139.4
622	 41730.6	 -131.4
623	 41730.6	 7861.6
624	 41730.6	 20065.8
625	 41730.6	 14123.4
626	 41730.6	 -94.2
627	 41730.6	 7617.6
628	 41730.6	 -172.6
629	 41730.6	 6927.6
630	 41730.6	 7123.6
631	 41730.6	 20707.6
632	 41730.6	 -97.4
633	 41730.6	 -107.2
634	 41730.6	 -81.2
635	 41730.6	 13829
636	 41730.6	 -131
637	 41730.6	 -159.8
638	 41730.6	 -90
639	 41730.6	 5705
640	 41730.6	 6631.6
641	 41730.6	 7860
642	 41730.6	 6914.8
643	 41730.6	 6431.4
644	 41730.6	 6499.2
645	 41730.6	 5590.4
646	 41730.6	 -128.8
647	 41730.6	 7734.4
648	 41730.6	 6944
649	 41730.6	 19673.2
650	 41730.6	 7645.4
651	 41730.6	 -97.6
652	 41730.6	 -169.8
653	 41730.6	 6319.4
654	 41730.6	 -110.4
655	 41730.6	 -104.6
656	 41730.6	 6783.2
657	 41730.6	 6298.2
658	 41730.6	 -119.6
659	 41730.6	 6215.8
660	 41730.6	 -73
661	 41730.6	 -95.8
662	 41730.6	 -150
663	 41730.6	 -124.6
664	 41730.6	 -112
665	 41730.6	 6722.8
666	 41730.6	 12218.6
667	 41730.6	 -73.4
668	 41730.6	 13525.2
669	 41730.6	 7494.2
670	 41730.6	 -135
671	 41730.6	 12788.4
672	 41730.6	 12812
673	 41730.6	 13136.2
674	 41730.6	 14105.4
675	 41730.6	 -102.4
676	 41730.6	 5521.6
677	 41730.6	 5988.8
678	 41730.6	 13979
679	 41730.6	 14200.6
680	 41730.6	 7018.2
681	 41730.6	 -65.2
682	 41730.6	 12846.2
683	 41730.6	 7118
684	 41730.6	 13250.2
685	 41730.6	 6981.6
686	 41730.6	 13330.2
687	 41730.6	 6804.4
688	 41730.6	 6464.2
689	 41730.6	 7028.8
690	 41730.6	 -114.2
691	 41730.6	 -131.8
692	 41730.6	 19545.8
693	 41730.6	 6222.2
694	 41730.6	 14081
695	 41730.6	 -83.4
696	 41730.6	 -117.4
697	 41730.6	 7273.4
698	 41730.6	 6904.2
699	 41730.6	 -109.8
700	 41730.6	 -89.2
701	 41730.6	 6162.6
702	 41730.6	 6669.2
703	 41730.6	 7427.2
704	 41730.6	 -101
705	 41730.6	 13349.6
706	 41730.6	 -124.6
707	 41952.9	 8456
708	 41952.9	 -61.8
709	 41952.9	 14039.6
710	 41952.9	 -164.6
711	 41952.9	 7193.4
712	 41952.9	 7307.8
713	 41952.9	 6718.4
714	 41952.9	 -117
715	 41952.9	 6436.8
716	 41952.9	 -81
717	 41952.9	 -131
718	 41952.9	 6917
719	 41952.9	 6480.2
720	 41952.9	 -130.4
721	 41952.9	 6481.8
722	 41952.9	 -135.4
723	 41952.9	 6424.8
724	 41952.9	 -100
725	 41952.9	 -80.6
726	 41952.9	 6126
727	 41952.9	 6561.6
728	 41952.9	 -75.2
729	 41952.9	 -83.4
730	 41952.9	 6407.8
731	 41952.9	 -112.6
732	 41952.9	 -117.2
733	 41952.9	 14225
734	 41952.9	 19927.4
735	 41952.9	 6456
736	 41952.9	 13555.4
737	 41952.9	 7044.4
738	 41952.9	 5649.8
739	 41952.9	 13613.4
740	 41952.9	 -134.6
741	 41952.9	 6340
742	 41952.9	 6461
743	 41952.9	 14695.8
744	 41952.9	 7249
745	 41952.9	 -74.8
746	 41952.9	 -101
747	 41952.9	 -106.8
748	 41952.9	 -113.2
749	 41952.9	 -92
750	 41952.9	 14945.6
751	 41952.9	 6558
752	 41952.9	 -75.2
753	 41952.9	 6640.8
754	 41952.9	 -119.6
755	 41952.9	 12893
756	 41952.9	 -112.4
757	 41952.9	 13567.2
758	 41952.9	 -93.4
759	 41952.9	 -121.8
760	 41952.9	 6381.6
761	 41952.9	 7422.8
762	 41952.9	 6918.8
763	 41952.9	 -113.2
764	 41952.9	 12862.4
765	 41952.9	 13700.2
766	 41952.9	 6623.8
767	 41952.9	 7011.8
768	 41952.9	 6961.8
769	 41952.9	 -148
770	 41952.9	 -143
771	 41952.9	 -92.8
772	 41952.9	 15048.4
773	 41952.9	 -44.4
774	 41952.9	 7166.4
775	 41952.9	 7120.8
776	 41952.9	 6898.6
777	 41952.9	 6776.2
778	 41952.9	 -44.2
779	 41952.9	 6385.2
780	 41952.9	 -141.8
781	 41952.9	 6437.6
782	 41952.9	 6506.6
783	 41952.9	 5697.2
784	 41956.9	 8241.2
785	 41956.9	 6797.6
786	 41956.9	 12334.4
787	 41956.9	 7153.6
788	 41956.9	 12504.2
789	 41956.9	 6611.2
790	 41956.9	 6826.6
791	 41956.9	 -158.8
792	 41956.9	 -145
793	 41956.9	 -88.4
794	 41956.9	 6805.4
795	 41981.5	 14317
796	 41981.5	 7373
797	 41981.5	 4745
798	 41981.5	 -147
799	 41981.5	 -76.2
800	 41981.5	 6892.2
801	 41981.5	 -90
802	 41981.5	 7919.2
803	 41981.5	 13961
804	 41981.5	 6477
805	 41981.5	 -127.4
806	 41981.5	 7268.2
807	 41981.5	 7782.2
808	 41981.5	 -75.6
809	 41981.5	 6632.8
810	 41981.5	 7122.4
811	 41981.5	 6442.8
812	 41981.5	 6255.8
813	 41981.5	 6655.4
814	 41981.5	 7115.4
815	 41981.5	 7062.8
816	 41981.5	 -106.2
817	 41981.5	 6094.6
818	 41981.5	 5232.2
819	 41981.5	 -121
820	 41981.5	 4899.6
821	 41981.5	 6607
822	 41981.5	 -126.4
823	 41981.5	 -159.4
824	 41981.5	 19277.4
825	 41981.5	 -103.6
826	 41981.5	 6920.2
827	 41981.5	 7149.6
828	 41981.5	 -101.8
829	 41981.5	 -123.8
830	 41981.5	 8121.8
831	 41981.5	 5313.2
832	 41981.5	 17305.4
833	 41981.5	 11703.6
834	 41981.5	 6759.4
835	 41981.5	 11862.6
836	 41981.5	 7482.6
837	 41981.5	 5941.2
838	 41981.5	 7316
839	 41981.5	 6611.8
840	 41981.5	 -57
841	 41981.5	 6901.4
842	 41981.5	 -134
843	 41981.5	 -56.4
844	 41981.5	 -92.8
845	 41981.5	 -161.6
846	 41981.5	 6172.4
847	 41981.5	 6103.4
848	 41981.5	 -137.2
849	 41981.5	 6687.6
850	 41981.5	 7028.4
851	 41981.5	 6050
852	 41981.5	 -106.8
853	 41981.5	 6846
854	 41981.5	 5851.4
855	 41981.5	 -84.8
856	 41981.5	 6426.2
857	 42374.2	 8708.8
858	 42374.2	 -111.4
859	 42374.2	 -99.2
860	 42374.2	 -131.6
861	 42374.2	 6760.2
862	 42374.2	 -74.4
863	 42374.2	 7426.2
864	 42374.2	 6331
865	 42374.2	 -129.8
866	 42374.2	 7633.6
867	 42374.2	 6035
868	 42374.2	 6821.6
869	 42374.2	 -121.6
870	 42374.2	 -107.4
871	 42374.2	 7373.8
872	 42374.2	 -111.6
873	 42374.2	 12949.4
874	 42374.2	 13990.2
875	 42374.2	 -84.6
876	 42374.2	 -108
877	 42374.2	 -92.2
878	 42374.2	 7309.6
879	 42374.2	 -97.8
880	 42374.2	 -92.6
881	 42374.2	 7056.2
882	 42374.2	 -88.8
883	 42374.2	 -195.4
884	 42374.2	 -80.4
885	 42374.2	 -75.8
886	 42374.2	 8332.4
887	 42374.2	 -50.2
888	 42374.2	 6151.8
889	 42374.2	 -128
890	 42374.2	 7613.8
891	 42374.2	 7364.8
892	 42374.2	 6296
893	 42374.2	 6304.6
894	 42374.2	 5607.2
895	 42374.2	 8045.2
896	 42374.2	 -137.6
897	 42374.2	 20995
898	 42374.2	 12920.8
899	 42374.2	 -130.8
900	 42374.2	 5969.6
901	 42374.2	 14370.8
902	 42374.2	 -111.2
903	 42374.2	 -118.2
904	 42374.2	 7783.6
905	 42374.2	 -166.2
906	 42374.2	 -46.8
907	 42374.2	 6884.4
908	 42374.2	 7173
909	 42374.2	 7184.8
910	 42374.2	 6406.6
911	 42374.2	 -91.6
912	 42374.2	 7269.8
913	 42374.2	 6637.6
914	 42374.2	 14872
915	 42374.2	 -137.8
916	 42374.2	 6746
917	 42374.2	 6588.2
918	 42374.2	 6605.6
919	 42374.2	 12756.6
920	 42374.2	 -155
921	 42374.2	 -71.8
922	 42374.2	 13634
923	 42374.2	 11079.8
924	 42374.2	 -100
925	 42374.2	 6314.6
926	 42374.2	 14249
927	 42374.2	 12806
928	 42374.2	 7286.6
929	 42374.2	 -92.2
930	 42374.2	 -92.4
931	 42374.2	 -98
932	 42374.2	 -182.2
933	 42374.2	 -60.2
934	 42374.2	 12974.4
935	 42374.2	 -149.4
936	 42374.2	 -84.8
937	 42374.2	 6833.6
938	 42374.2	 14422.8
939	 42374.2	 12707.2
940	 42374.2	 19098.4
941	 42374.2	 7186.6
942	 42374.2	 -112.2
943	 42374.2	 6150.2
944	 42374.2	 -112.6
945	 42374.2	 -46
946	 42374.2	 13450.8
947	 42374.2	 20394.6
948	 42374.2	 -147.6
949	 42374.2	 6542.2
950	 42374.2	 7147.8
951	 42374.2	 -85.2
952	 42374.2	 6891.6
953	 42374.2	 -159.4
954	 42374.2	 11650.2
955	 42374.2	 -74.2
956	 42374.2	 -120.4
957	 42374.2	 -84.8
958	 42374.2	 -190.6
959	 42374.2	 -92.4
960	 42374.2	 12117.2
961	 42374.2	 7060.4
962	 42374.2	 7268.2
963	 42374.2	 5256.4
964	 42374.2	 12869.6
965	 42374.2	 7008.4
966	 42374.2	 19645.8
967	 42374.2	 -145.8
968	 42374.2	 -122.6
969	 42374.2	 -79.6
970	 42374.2	 13028
971	 42374.2	 6491.6
972	 42374.2	 -74.8
973	 42374.2	 7428
974	 42374.2	 -141.2
975	 42374.2	 -146.2
976	 42374.2	 -148.8
977	 42374.2	 14210.4
978	 42374.2	 -97
979	 42374.2	 6280.2
980	 42374.2	 21313.4
981	 42374.2	 6057
982	 42374.2	 -156.8
983	 42374.2	 -150.8
984	 42374.2	 12010.8
985	 42374.2	 6771.6
986	 42374.2	 -105.6
987	 42374.2	 -104.4
988	 42374.2	 5799.8
989	 42374.2	 7170
990	 42374.2	 6109.4
991	 42374.2	 -84.8
992	 42447.6	 8477.4
993	 42447.6	 6340
994	 42447.6	 6334.2
995	 42447.6	 -117.8
996	 42447.6	 7072
997	 42447.6	 6757.2
998	 42447.6	 -113.4
999	 42447.6	 -82.4
1000	 42447.6	 -81
1001	 42447.6	 13935
1002	 42447.6	 -167.6
1003	 42447.6	 -91.4
1004	 42447.6	 6318.4
1005	 42447.6	 6703
1006	 42447.6	 6304.4
1007	 42447.6	 6377.8
1008	 42447.6	 14945
1009	 42447.6	 19994.2
1010	 42447.6	 7630.6
1011	 42447.6	 -74.8
1012	 42447.6	 20510.8
1013	 42447.6	 7467
1014	 42447.6	 -133
1015	 42447.6	 6511.4
1016	 42447.6	 -108.6
1017	 42447.6	 -142.8
1018	 42447.6	 -99.8
1019	 42447.6	 8208.2
1020	 42447.6	 -99
1021	 42447.6	 13084.4
1022	 42447.6	 -123.4
